LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
E,30,E2716.1,,20.5,N,57.5,E,Asia,Oman,,,M - U?,Permian,,,Evaporites,Gharif,,Angiolini(2003),
E,31,E2717,,23,N,47,E,Asia,Saudi Arabia,,south of Riyadh,M - U?,Permian,,,Evaporites,Khuff,from exploratory boreholes,"McGillivray(oral comm.,1993)","see also McGillivray(1994),Al Jallal,Alsharhan(1996); see also Alsharhan,Nairin(1994)"
E,32,E2717.1,,24,N,54,E,Asia,United Arab Emirates,,,M - U?,Permian,,,Evaporites,Khuff,"Alsharhan,Nairn(1994) cite Khuff Fm",Alsharhan(1993),
E,33,E2717.2,,-28,S,140.5,E,Australia,,,South Australia:Cooper Basin,Upper,Permian,,,Evaporites,Toolachee,,"Drexel,Preiss(eds.,1995)",
E,34,E2718,,55,N,3,E,Europe,,,North Sea and onto the Russian Platform,M - U?,Permian,,,Halites,,Zechstein salt,"Ziegler(1982,Encl. 3, 14)",
E,35,E2719,,57,N,-13,W,Europe,,,"Rockall Rift,northern Tethys,(southern north Sea thru northern Europe, in an Alpine belt in fmr Yugoslavia,northern Italy)",M - U?,Permian,,,Halites,(Rotliegende),Zechstein salt,"Ziegler(1982,Encl. 3, 14)",
E,36,E2720,,43,N,18,E,Europe,"Albania,frm Yugoslavia",,,M - U?,Permian,,,Evaporites,,,"Miljush(1973),Zharkov(1981, Figs. 13,15,22, pp. 69-73, 123-126)",
E,37,E2721,,47,N,15,E,Europe,Austria ,,noerthern Eastern Alps,M - U?,Permian,,,Evaporites,,,"Zharkov(1984,Fig. 141) ",
E,38,E2722,,74.5,N,19,E,Europe,,,Bear Island,M - U?,Permian,,,Evaporites,Spirifer Limestone,indirect evidence for the presence of evaporites,"Folk,Siedlecka(1974)",
E,39,E2723,,54,N,-5,W,Europe,Britain,,Irish Sea,M - U?,Permian,,,Evaporites,Zechstein,,"Ziegler(1988, PL. 29)","see also Meadows,Beach(1993)"
E,40,E2724,,53,N,0,,Europe,Britain,,Sole Pit Basin to the north of Peterborough(PL.27),M - U?,Permian,,,Evaporites,Zechstein,,"Ziegler(1988, PL. 29)",
E,41,E2725,,60.5,N,-3,W,Europe,Britain,,"North Sea Brent Province,West Shetland Basin and Northwest Irland Shelf",M - U?,Permian,,,Evaporites,Zechstein,,"Ziegler(1988, PL. 29)",
E,42,E2726,,54,N,-1,W,Europe,Britain,,Midland Valley,Upper,Permian,,,Evaporites,,,"Ziegler(1988, PL. 29)",
