LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
T,78,T648,,19,N,8,E,Africa,Niger,,Agades region,Upper,Devonian,,Mississippi age,Tillites,Teragh Sandstone,,"Hambrey,Kluyver(in Hambrey and Harland,1981.pp. 188-190)",
T,79,T648.1,,39.5,N,-80.5,W,,,,Appalachians,,,,,,,,,
T,80,T649,,-16,S,-69,W,S. America,Bolivia,,Lake Titcaca area,Upper,Devonian,very late Famennian,palynologically dated,Tillites,Cumana,diamictites,"Vavrdova et al.(1991,1993,1996)","see also Diaz Martinez,Isaacson,1993,1994[Fig.3];Isaacson,Diaz Martinez,1995;Diaz-Martinez et al.1993,1999;Diaz et al.,1993"
T,81,T650,,-11,S,-67,W,S. America,Bolivia,,,Upper,Devonian,,,Tillites,,in a Pando Department Mobil core,Isaacson et al.(1995),
T,82,T651,,-3,S,-57,W,S. America,Brazil,,Amazon Basin,Upper,Devonian,Famennian,,Tillites,,,"Rocha-Campos(in Hambrey,Harland(1981)","see also Melo(1988);(oral and written comm.,Streel,1992)"
T,83,T652,,-6,S,-46,W,S. America,Brazil,,Canto do Buriti area of the E Parnaiba Basin-W side of Basin,Upper,Devonian,Famennian,,Tillites,,indubitable tillites,Malzahn(1957),
C,84,C652.1,,23,N,23,E,Africa,Libya,,Kufra Basin,M - U,Devonian,,,Coals,Binem,minor subsurface coals,"Bellini et al.(1991, p. 2169)",
C,85,C653,,31,N,119,E,Asia,China,,S. China:southern Jiangsu,Upper,Devonian,Famennian,,Coals,Leigutai Mneber-Wutong,,"Cai Chong-yang,Li Xin-xue(1982)and Ca Chong-yang et al.(1988)",
C,86,C654,,28,N,112,E,Asia,China,,"S. China:Doulishan Coal Field,Lianyuan,Hunan",Upper,Devonian,,,Coals,Xikuanshan,,The Beijing Acad. Coal Sci.(1959),
C,87,C655,,30,N,111,E,Asia,China,,S. China:Shimen,Upper,Devonian,,,Coals,Hsiehchingsu,,The Compiling Group of the Regional Stratagraphic Chart of Central-South China,
C,88,C656,,31.5,N,118,E,Asia,China,,S. China:Hanshan,Upper,Devonian,,,Coals,Hsiehchingsu,,Li Han-ming(1989),
C,89,C657,,30,N,116.5,E,Asia,China,,S. China:Huaining-Shusong,Upper,Devonian,,,Coals,Hsiehchingsu,,Li Han-ming(1989),
C,90,C658,,30.5,N,117.5,E,Asia,China,,"S. China:Guichi, Anhui Province",Upper,Devonian,,,Coals,Hsiehchingsu,,Li Han-ming(1989),
C,91,C659,,27.5,N,110,E,Asia,China,,S. China:Huaihua,Upper,Devonian,,,Coals,Hsikuangshan,,The Compiling Group of the Regional Stratagraphic Chart of Central-South China,
C,92,C660,,28,N,113,E,Asia,China,,S. China:Shaoshan,Upper,Devonian,,,Coals,Hsikuangshan,,The Compiling Group of the Regional Stratagraphic Chart of Central-South China,
C,93,C661,,22,N,112,E,Asia,China,,S. China:Enping,Upper,Devonian,,,Coals,Maozhifeng,,The Compiling Group of the Regional Stratagraphic Chart of Central-South China,
