LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
CA,47,CA433,,52,N,-10,W,Europe,Ireland,,Dingle Peninsula,Lower,Silurian,Wenlock,,Calcrete,Mill Cove,,Wright et al.(1991),
CA,48,CA434,,60,N,11,E,Europe,Norway,,Ringerike,Lower,Silurian,Wenlock,,Calcrete,Sundvollen,"calcrete(""cornstone"") nature of the carbonate nodules and lumps","Spjeldnaes(1966;writtten comm.,1992)","agrees with Whitaker(1977, Fig. 27)"
CA,49,CA435,,62,N,5.5,E,Europe,Norway,,western Norway-Hornelen Basin,Lower,Silurian,,,Calcrete,Old Red Sandstone type sediments,sounds like calcrete,Bryhni(1978),
CA,50,CA436,,61,N,15,E,Europe,Sweden,,Dalecarlia,Lower,Silurian,early Llandovery,,Calcrete,Orsa Sandstone,,Bassett(1986),
CA,51,CA437,,53,N,-3,W,Europe,United Kingdom,,Welsh Borderland,Upper,Silurian,Pridoli,,Calcrete,,,Allen(1986),"see also Allen,Tarlo,1963;Allen,1974"
CA,52,CA438,,52,N,-4.9,W,Europe,United Kingdom,,"Downtonian, and south into Pembrokeshire",Upper,Silurian,Pridoli,,Calcrete,,,Allen(1986),"see also Allen,Tarlo,1963;Allen,1975"
CA,53,CA439,,48.6,N,-59,W,N. America,Canada,,Newfoundland:western Newfoundland,Upper,Silurian,Pridoli,,Calcrete,Clam Bank Series,from unit 5,Wright et al.(1995),see also Williams et al.(1996)
CA,54,CA440,,45,N,-62,W,N. America,Canada,,Nova Scotia,Upper,Silurian,Pridoli,,Calcrete,Moydart,,Boucot et al.(1995),see also Williams et al.(1996)
CA,55,CA441,,41,N,-84,W,N. America,United States,,Ohio,Upper,Silurian,,,Calcrete,pre-Greenfield at the top of the Lockport/Peebles,,Kahle(1988),
CA,56,CA442,,44,N,-85,W,N. America,United States,,Michigan:Michigan Basin,Upper,Silurian,,,Calcrete,,calcrete,Gill(1985),
CA,57,CA443,,41,N,-77,W,N. America,United States,,Pennsylvania,Upper,Silurian,,,Calcrete,Bloomsburg,,Mora et al.(1991),
T,58,T444,,-2,S,-55,W,S. America,Brazil,,Amazon Basin,Lower,Silurian,,,Calcrete,,diamictites,"Grahn,Caputo(1992)",
T,59,T445,,-5,S,-40,W,S. America,Brazil,,Parnaiba Basin,Lower,Silurian,,,Calcrete,,diamictites,"Grahn,Caputo(1992)",
T,60,T446,,-10,S,-38,W,S. America,Brazil,,Jatoba Basin,Lower,Silurian,,,Calcrete,,diamictites,"Grahn,Caputo(1992)",
T,61,T446.1,,-26,S,-50,W,S. America,Brazil,,Parana Basin,Lower,Silurian,,,Calcrete,,diamictites,"Grahn,Caputo(1992)",
T,62,T446.2,,-15,S,-52,W,S. America,Brazil,,,Lower,Silurian,,possibly earliest Silurian or latest Ordovician,Calcrete,at base of the Vila Maria,diamictites,Mizusaki et al.(2002),
D,63,D447,,15,N,30,E,Africa,"Chad, Sudan",,"northern Chad,northern Sudan",Lower,Silurian,,,Dropstones,,,"Semtner,Klitzsch(1994)",
K,64,K448,,29,N,8,E,Africa,Algeria,,northeastern Polignac Basin,Lower,Silurian,,,Kao-Kaolinite,,detrital kaolinite frm a few boreholes,Dunoyer de Segonzac(1969)
K,65,K449,,58,N,25,E,Europe,Baltic States,,,Lower,Silurian,,,Kao-Kaolinite,,kaolinite in Baltic States E. Silurian shales,"Rateev,Gradusov(1970)"
K,66,K450,,57,N,18,E,Europe,Sweden,,Gotland,L - U,Silurian,Llandovery though Ludlow,,Kao-Kaolinite,Gotland,abundant kaolinite frm bentonites present in two Gotland cores,Snall(1977)
K,67,K451,,38,N,-84,W,N. America,Kentucky,,Lewis County,Lower,Silurian,,,Kao-Kaolinite,Crab Orchard-Estill Shale Member,,Scott(1973)
K,68,K452,,39,N,-84,W,N. America,Ohio,,southern Ohio,Lower,Silurian,,,Kao-Kaolinite,Brassfield,,"Ehlers,Hoover(1961)"
K,69,K453,,39,N,-79,W,N. America,"Virginia,W.Virginia",,,Lower,Silurian,Llandovery,,Kao-Kaolinite,Tuscarora,,"Weaver(1989, p.585)"
K,70,K454,,-35,S,-58,W,S. America,Argentina,,Buenos Aires Province,Lower,Silurian,,"age of the Balcarce is unknown;Amos(in Berry,Boucot,1972)poss. Llandovery age ",Kao-Kaolinite,Balcarce,,Iniguez et al.(1990)
K,71,K455,,-2,S,-58,W,S. America,Brazil,,,Lower,Silurian,,(and in uppermost Ordovician),Kao-Kaolinite,Trombetas(Nhamunda),detrital kaolinite (wells UM-1AM and JU-1-AM),"Alves,Rodrigues(1985a, and in their Fig. 3)"
O,72,O455.1,,43,N,-75.6,W,N. America,United States,,New York: Oneida,Lower,Silurian,,,Oolitic Lmst. ,Clinton Iron ores,chamosite and/or hematite from Clinton Iron ores,"Maynard(1983,1986)"
O,73,O455.2,,43,N,-74.9,W,N. America,United States,,New York:Little Falls,Lower,Silurian,,,Oolitic Lmst. ,Clinton Iron ores,chamosite and/or hematite from Clinton Iron ores,"Maynard(1983,1986)"
O,74,O455.3,,36,N,-84,W,N. America,United States,,Tennessee:Rockwood,Lower,Silurian,,,Oolitic Lmst. ,Clinton Iron ores,chamosite and/or hematite from Clinton Iron ores,"Maynard(1983,1986)"
