LithologyCode,LithNumber,OldIDNumber,LAT,NS,LONG,EW,Latitude,Longitude,Continent,Country,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
B,5202,,-0.9,,36.4,,-9,364,KENYA,,,,,,,,,,,
B,5206,,-1.4,,29.2,,-14,292,ZAIRE,,,,,,,,,,,
B,5213,,-2.5,,37.7,,-25,377,KENYA,,,,,,,,,,,
B,5215,,-2.7,,35.9,,-27,359,TANZANIA,,,,,,,,,,,
B,5228,,-4.6,,35.4,,-46,354,TANZANIA,,,,,,,,,,,
B,5250,,-9.2,,33.6,,-92,336,TANZANIA,,,,,,,,,,,
B,5541,,-35.7,,-69.5,,-357,-695,ARGENTINA,,,,,,,,,,,
B,5543,,-36.3,,-69.7,,-363,-697,ARGENTINA,,,,,,,,,,,
B,5545,,-37.1,,-69.8,,-371,-698,ARGENTINA,,,,,,,,,,,
B,5548,,-37.2,,-70.3,,-372,-703,ARGENTINA,,,,,,,,,,,
B,5553,,-38.6,,-70.7,,-386,-707,ARGENTINA,,,,,,,,,,,
B,5554,,-38.7,,-70,,-387,-700,ARGENTINA,,,,,,,,,,,
B,5601,,-56.3,,-27.6,,-563,-276,SCOTIA ARC,,,,,,,,,,,
B,5602,,-57,,-26.7,,-570,-267,SCOTIA ARC,,,,,,,,,,,
B,5603,,-57.8,,-26.4,,-578,-264,SCOTIA ARC,,,,,,,,,,,
B,5604,,-59,,-26.5,,-590,-265,SCOTIA ARC,,,,,,,,,,,
B,5605,,-59.4,,-27,,-594,-270,SCOTIA ARC,,,,,,,,,,,
B,5606,,-59.4,,-27.3,,-594,-273,SCOTIA ARC,,,,,,,,,,,
B,5864,,10.1,,109,,101,1090,CHINA SEA,,,,,,,,,,,
B,6408,,18.1,,145.8,,181,1458,MARIANA IS,,,,,,,,,,,
B,6478,,12.2,,-85.2,,122,-852,NICARAGUA,,,,,,,,,,,
B,6509,,13.1,,-86,,131,-860,NICARAGUA,,,,,,,,,,,
B,6532,,14.1,,-87.5,,141,-875,HONDURAS,,,,,,,,,,,
B,6547,,14.6,,-90,,146,-900,GUATEMALA,,,,,,,,,,,
B,6678,,18.6,,-95.2,,186,-952,MEXICO,,,,,,,,,,,
B,6691,,19.3,,-110.8,,193,-1108,MEXICO,,,,,,,,,,,
B,7001,,27.5,,-112.6,,275,-1126,MEXICO,,,,,,,,,,,
B,7158,,33.8,,-105.9,,338,-1059,USA/NM,,,,,,,,,,,
B,7176,,34.5,,-115.8,,345,-1158,USA/CA,,,,,,,,,,,
B,7182,,34.7,,-116.4,,347,-1164,USA/CA,,,,,,,,,,,
B,7183,,34.8,,-108,,348,-1080,USA/NM,,,,,,,,,,,
B,7192,,35.2,,-115.8,,352,-1158,USA/CA,,,,,,,,,,,
B,7196,,35.4,,-111.5,,354,-1115,USA/AZ,,,,,,,,,,,
B,7220,,37.2,,-113.6,,372,-1136,USA/UT,,,,,,,,,,,
B,7243,,38.5,,-112.7,,385,-1127,USA/UT,,,,,,,,,,,
B,7248,,38.9,,-112.5,,389,-1125,USA/UT,,,,,,,,,,,
B,7356,,43,,-114.9,,430,-1149,USA/ID,,,,,,,,,,,
B,7369,,43.3,,-113.9,,433,-1139,USA/ID,,,,,,,,,,,
B,7380,,43.5,,-112.3,,435,-1123,USA/ID,,,,,,,,,,,
B,7383,,43.6,,-113.5,,436,-1135,USA/ID,,,,,,,,,,,
B,7583,,53.6,,-168,,536,-1680,USA/AK,,,,,,,,,,,
C,45,,-71.3,,170.2,,-713,1702,ANTARCTICA,,,,,,,,,,,
C,51,,-72.3,,170.3,,-723,1703,ANTARCTICA,,,,,,,,,,,
C,219,,-5.3,,145.7,,-53,1457,PAPUA NEW,,,,,,,,,,,
C,941,,-27.6,,153.5,,-276,1535,AUSTRALIA,,,,,,,,,,,
C,1000,,-30.4,,152.3,,-304,1523,AUSTRALIA,,,,,,,,,,,
C,1014,,-31.5,,115.7,,-315,1157,AUSTRALIA,,,,,,,,,,,
C,1030,,-34,,151,,-340,1510,AUSTRALIA,,,,,,,,,,,
C,1035,,-35,,173.3,,-350,1733,N ZEALAND,,,,,,,,,,,
C,1039,,-35.7,,174.3,,-357,1743,N ZEALAND,,,,,,,,,,,
C,1040,,-36,,149.5,,-360,1495,AUSTRALIA,,,,,,,,,,,
C,1042,,-36.1,,173.9,,-361,1739,N ZEALAND,,,,,,,,,,,
C,1043,,-36.5,,148.3,,-365,1483,AUSTRALIA,,,,,,,,,,,
C,1046,,-37.4,,140,,-374,1400,AUSTRALIA,,,,,,,,,,,
C,1047,,-37.4,,145.9,,-374,1459,AUSTRALIA,,,,,,,,,,,
C,1049,,-37.5,,175.1,,-375,1751,N ZEALAND,,,,,,,,,,,
C,1051,,-37.8,,140.5,,-378,1405,AUSTRALIA,,,,,,,,,,,
C,1052,,-37.8,,176.3,,-378,1763,N ZEALAND,,,,,,,,,,,
C,1053,,-37.9,,175.4,,-379,1754,N ZEALAND,,,,,,,,,,,
C,1057,,-39,,146.4,,-390,1464,AUSTRALIA,,,,,,,,,,,
C,1058,,-39.2,,176,,-392,1760,N ZEALAND,,,,,,,,,,,
C,1059,,-39.3,,173.9,,-393,1739,N ZEALAND,,,,,,,,,,,
C,1062,,-39.7,,176.9,,-397,1769,N ZEALAND,,,,,,,,,,,
C,1063,,-40.8,,175.1,,-408,1751,N ZEALAND,,,,,,,,,,,
C,1064,,-41,,172.7,,-410,1727,N ZEALAND,,,,,,,,,,,
C,1065,,-41.6,,145.9,,-416,1459,AUSTRALIA,,,,,,,,,,,
C,1066,,-41.7,,171.6,,-417,1716,N ZEALAND,,,,,,,,,,,
C,1067,,-41.8,,146.7,,-418,1467,AUSTRALIA,,,,,,,,,,,
C,1068,,-42.5,,171.2,,-425,1712,N ZEALAND,,,,,,,,,,,
C,1069,,-42.6,,146.5,,-426,1465,AUSTRALIA,,,,,,,,,,,
C,1070,,-42.9,,147.2,,-429,1472,AUSTRALIA,,,,,,,,,,,
C,1071,,-43,,170.7,,-430,1707,N ZEALAND,,,,,,,,,,,
C,1072,,-43.3,,172.8,,-433,1728,N ZEALAND,,,,,,,,,,,
C,1073,,-43.8,,-176.8,,-438,-1768,N ZEALAND,,,,,,,,,,,
C,1074,,-45.6,,167.6,,-456,1676,N ZEALAND,,,,,,,,,,,
C,1075,,-45.8,,166.9,,-458,1669,N ZEALAND,,,,,,,,,,,
C,1076,,-46,,169.7,,-460,1697,N ZEALAND,,,,,,,,,,,
C,1077,,-46.2,,168,,-462,1680,N ZEALAND,,,,,,,,,,,
C,1078,,-46.4,,169.3,,-464,1693,N ZEALAND,,,,,,,,,,,
C,1079,,-46.5,,168.5,,-465,1685,N ZEALAND,,,,,,,,,,,
C,1080,,-46.9,,167.9,,-469,1679,N ZEALAND,,,,,,,,,,,
C,1081,,-49.5,,69.5,,-495,695,KERGUELEN,,,,,,,,,,,
C,1082,,-50.7,,166,,-507,1660,AUCKLAND I,,,,,,,,,,,
C,1083,,-52.5,,169.2,,-525,1692,CAMPBELL I,,,,,,,,,,,
C,1087,,42.5,,-82.5,,425,-825,CANADA/ONT,,,,,,,,,,,
C,1088,,42.6,,-80.5,,426,-805,CANADA/ONT,,,,,,,,,,,
C,1089,,42.9,,-79.4,,429,-794,CANADA/ONT,,,,,,,,,,,
C,1090,,43,,-79.2,,430,-792,CANADA/ON,,,,,,,,,,,
C,1091,,43.2,,-81.9,,432,-819,CANADA/ONT,,,,,,,,,,,
C,1092,,43.9,,-66,,439,-660,CANADA/NS,,,,,,,,,,,
C,1093,,43.9,,-80.4,,439,-804,CANADA/ONT,,,,,,,,,,,
C,1094,,44,,-77.2,,440,-772,CANADA/ONT,,,,,,,,,,,
C,1095,,44.1,,-81.4,,441,-814,CANADA/ONT,,,,,,,,,,,
C,1096,,44.2,,-79.5,,442,-795,CANADA/ONT,,,,,,,,,,,
C,1098,,44.5,,-63.6,,445,-636,CANADA/NS,,,,,,,,,,,
C,1099,,44.5,,-78,,445,-780,CANADA/ONT,,,,,,,,,,,
C,1100,,45,,-74,,450,-740,CANADA/QUE,,,,,,,,,,,
C,1101,,45.2,,-64.6,,452,-646,CANADA/NS,,,,,,,,,,,
C,1102,,45.2,,-66.7,,452,-667,CANADA/NB,,,,,,,,,,,
C,1103,,45.2,,-77.7,,452,-777,CANADA/ONT,,,,,,,,,,,
C,1104,,45.3,,-73,,453,-730,CANADA/QUE,,,,,,,,,,,
C,1105,,45.4,,-75.5,,454,-755,CANADA/ONT,,,,,,,,,,,
C,1106,,45.4,,-75.6,,454,-756,CANADA/ON,,,,,,,,,,,
C,1107,,45.5,,-72.3,,455,-723,CANADA/QUE,,,,,,,,,,,
C,1108,,45.5,,-74.8,,455,-748,CANADA/ONT,,,,,,,,,,,
C,1109,,45.5,,-79.6,,455,-796,CANADA/ONT,,,,,,,,,,,
C,1110,,45.6,,-61.4,,456,-614,CANADA/NS,,,,,,,,,,,
C,1111,,45.6,,-75.7,,456,-757,CANADA/QUE,,,,,,,,,,,
C,1112,,45.6,,-82.1,,456,-821,CANADA/ONT,,,,,,,,,,,
C,1113,,45.7,,-67,,457,-670,CANADA/NB,,,,,,,,,,,
C,1114,,45.8,,-80.6,,458,-806,CANADA/ONT,,,,,,,,,,,
C,1115,,45.9,,-64.4,,459,-644,CANADA/NB,,,,,,,,,,,
C,1116,,45.9,,-81.9,,459,-819,CANADA/ONT,,,,,,,,,,,
C,1117,,46,,-66.3,,460,-663,CANADA/NB,,,,,,,,,,,
C,1118,,46.1,,-64.8,,461,-648,CANADA/NB,,,,,,,,,,,
C,1119,,46.1,,-70.3,,461,-703,CANADA/QUE,,,,,,,,,,,
C,1120,,46.2,,-65.1,,462,-651,CANADA/NB,,,,,,,,,,,
C,1121,,46.2,,-79.9,,462,-799,CANADA/ONT,,,,,,,,,,,
C,1122,,46.5,,-72.5,,465,-725,CANADA/QUE,,,,,,,,,,,
C,1123,,46.6,,-80.9,,466,-809,CANADA/ONT,,,,,,,,,,,
C,1124,,46.7,,-84.4,,467,-844,CANADA/ONT,,,,,,,,,,,
C,1125,,46.8,,-53.3,,468,-533,CANADA/NFD,,,,,,,,,,,
C,1126,,46.8,,-71.2,,468,-712,CANADA/QB,,,,,,,,,,,
C,1127,,46.9,,-55.9,,469,-559,CANADA/NFD,,,,,,,,,,,
C,1128,,47.2,,-67.7,,472,-677,CANADA/NB,,,,,,,,,,,
C,1129,,47.2,,-83.7,,472,-837,CANADA/ONT,,,,,,,,,,,
C,1130,,47.4,,-64.9,,474,-649,CANADA/NB,,,,,,,,,,,
C,1131,,47.4,,-69.9,,474,-699,CANADA/QUE,,,,,,,,,,,
C,1132,,47.4,,-80.9,,474,-809,CANADA/ONT,,,,,,,,,,,
C,1133,,47.5,,-82.4,,475,-824,CANADA/ONT,,,,,,,,,,,
C,1134,,47.6,,-59,,476,-590,CANADA/NFD,,,,,,,,,,,
C,1135,,47.7,,-54.7,,477,-547,CANADA/NFD,,,,,,,,,,,
C,1136,,47.7,,-79.8,,477,-798,CANADA/ONT,,,,,,,,,,,
C,1137,,48,,-69.3,,480,-693,CANADA/QB,,,,,,,,,,,
C,1138,,48.1,,-53,,481,-530,CANADA/NFD,,,,,,,,,,,
C,1139,,48.3,,-67.4,,483,-674,CANADA/QUE,,,,,,,,,,,
C,1140,,48.3,,-77.2,,483,-772,CANADA/QUE,,,,,,,,,,,
C,1141,,48.4,,-53.9,,484,-539,CANADA/NFD,,,,,,,,,,,
C,1142,,48.4,,-55.6,,484,-556,CANADA/NFD,,,,,,,,,,,
C,1143,,48.4,,-69.4,,484,-694,CANADA/QUE,,,,,,,,,,,
C,1144,,48.4,,-71,,484,-710,CANADA/QUE,,,,,,,,,,,
C,1145,,48.4,,-91.1,,484,-911,CANADA/ONT,,,,,,,,,,,
C,1146,,48.5,,-58.4,,485,-584,CANADA/NFD,,,,,,,,,,,
C,1147,,48.5,,-68.4,,485,-684,CANADA/QUE,,,,,,,,,,,
C,1148,,48.6,,-80.5,,486,-805,CANADA/ONT,,,,,,,,,,,
C,1150,,48.8,,-67.6,,488,-676,CANADA/QUE,,,,,,,,,,,
C,1151,,48.8,,-69,,488,-690,CANADA/QUE,,,,,,,,,,,
C,1152,,48.8,,-82.8,,488,-828,CANADA/ONT,,,,,,,,,,,
C,1153,,48.8,,-88.4,,488,-884,CANADA/ONT,,,,,,,,,,,
C,1154,,48.8,,-94.1,,488,-941,CANADA/ONT,,,,,,,,,,,
C,1156,,49,,-55.2,,490,-552,CANADA/NFD,,,,,,,,,,,
C,1157,,49,,-72.5,,490,-725,CANADA/QUE,,,,,,,,,,,
C,1158,,49.1,,-62,,491,-620,CANADA/QUE,,,,,,,,,,,
C,1159,,49.1,,-68.3,,491,-683,CANADA/QUE,,,,,,,,,,,
C,1160,,49.1,,-85.1,,491,-851,CANADA/ONT,,,,,,,,,,,
C,1161,,49.1,,-90.4,,491,-904,CANADA/ONT,,,,,,,,,,,
C,1163,,49.3,,-53.5,,493,-535,CANADA/NFD,,,,,,,,,,,
C,1164,,49.3,,-58.3,,493,-583,CANADA/NFD,,,,,,,,,,,
C,1165,,49.4,,-57,,494,-570,CANADA/NFD,,,,,,,,,,,
C,1166,,49.4,,-91.8,,494,-918,CANADA/ONT,,,,,,,,,,,
C,1167,,49.5,,-79.5,,495,-795,CANADA/ONT,,,,,,,,,,,
C,1168,,49.7,,-81.1,,497,-811,CANADA/ONT,,,,,,,,,,,
C,1169,,49.8,,-86.7,,498,-867,CANADA/ONT,,,,,,,,,,,
C,1170,,49.8,,-95.8,,498,-958,CANADA/MAN,,,,,,,,,,,
C,1171,,49.9,,-55.9,,499,-559,CANADA/NFD,,,,,,,,,,,
C,1172,,49.9,,-83,,499,-830,CANADA/ONT,,,,,,,,,,,
C,1173,,49.9,,-84.9,,499,-849,CANADA/ONT,,,,,,,,,,,
C,1174,,49.9,,-87.8,,499,-878,CANADA/ONT,,,,,,,,,,,
C,1175,,50,,-75,,500,-750,CANADA/QUE,,,,,,,,,,,
C,1176,,50,,-79,,500,-790,CANADA/QUE,,,,,,,,,,,
C,1177,,50.2,,-80.5,,502,-805,CANADA/ONT,,,,,,,,,,,
C,1178,,50.4,,-90,,504,-900,CANADA/ONT,,,,,,,,,,,
C,1179,,50.5,,-81.5,,505,-815,CANADA/ONT,,,,,,,,,,,
C,1180,,50.5,,-82.5,,505,-825,CANADA/ONT,,,,,,,,,,,
C,1181,,50.5,,-83.5,,505,-835,CANADA/ONT,,,,,,,,,,,
C,1182,,50.5,,-85,,505,-850,CANADA/ONT,,,,,,,,,,,
C,1183,,50.7,,-79.3,,507,-793,CANADA/QUE,,,,,,,,,,,
C,1184,,50.7,,-88.5,,507,-885,CANADA/ONT,,,,,,,,,,,
C,1185,,50.7,,-92.4,,507,-924,CANADA/ONT,,,,,,,,,,,
C,1186,,50.7,,-96,,507,-960,CANADA/MAN,,,,,,,,,,,
C,1187,,50.8,,-87.9,,508,-879,CANADA/ONT,,,,,,,,,,,
C,1188,,50.8,,-128,,508,-1280,CANADA/BC,,,,,,,,,,,
C,1189,,51,,-57,,510,-570,CANADA/NFD,,,,,,,,,,,
C,1190,,51,,-76,,510,-760,CANADA/QUE,,,,,,,,,,,
C,1191,,51,,-78,,510,-780,CANADA/QUE,,,,,,,,,,,
C,1192,,51,,-86,,510,-860,CANADA/ONT,,,,,,,,,,,
C,1193,,51.1,,-91,,511,-910,CANADA/ONT,,,,,,,,,,,
C,1194,,51.3,,-93.6,,513,-936,CANADA/ONT,,,,,,,,,,,
C,1195,,51.4,,-78.5,,514,-785,CANADA/QUE,,,,,,,,,,,
C,1196,,51.5,,-55.7,,515,-557,CANADA/NFD,,,,,,,,,,,
C,1197,,51.5,,-79.5,,515,-795,CANADA/ONT,,,,,,,,,,,
C,1198,,51.5,,-80.5,,515,-805,CANADA/ONT,,,,,,,,,,,
C,1199,,51.5,,-81.5,,515,-815,CANADA/ONT,,,,,,,,,,,
C,1200,,51.5,,-82.5,,515,-825,CANADA/ONT,,,,,,,,,,,
C,1201,,51.5,,-83.5,,515,-835,CANADA/ONT,,,,,,,,,,,
C,1202,,51.5,,-84.5,,515,-845,CANADA/ONT,,,,,,,,,,,
C,1203,,51.5,,-85.5,,515,-855,CANADA/ONT,,,,,,,,,,,
C,1204,,51.5,,-86.5,,515,-865,CANADA/ONT,,,,,,,,,,,
C,1205,,51.5,,-89.1,,515,-891,CANADA/ONT,,,,,,,,,,,
C,1206,,51.5,,-96.5,,515,-965,CANADA/MAN,,,,,,,,,,,
C,1207,,51.5,,-97.5,,515,-975,CANADA/MAN,,,,,,,,,,,
C,1208,,51.6,,-90,,516,-900,CANADA/ONT,,,,,,,,,,,
C,1209,,51.6,,-92.8,,516,-928,CANADA/ONT,,,,,,,,,,,
C,1210,,51.6,,-95,,516,-950,CANADA/ONT,,,,,,,,,,,
C,1212,,51.8,,-91.6,,518,-916,CANADA/ONT,,,,,,,,,,,
C,1219,,52,,-75,,520,-750,CANADA/QUE,,,,,,,,,,,
C,1220,,52,,-77,,520,-770,CANADA/QUE,,,,,,,,,,,
C,1221,,52,,-99.5,,520,-995,CANADA/MAN,,,,,,,,,,,
C,1223,,52,,-128,,520,-1280,CANADA/BC,,,,,,,,,,,
C,1226,,52.2,,-93.4,,522,-934,CANADA/ONT,,,,,,,,,,,
C,1231,,52.5,,-57,,525,-570,CANADA/LAB,,,,,,,,,,,
C,1232,,52.5,,-59,,525,-590,CANADA/LAB,,,,,,,,,,,
C,1233,,52.5,,-81.6,,525,-816,CANADA/ONT,,,,,,,,,,,
C,1234,,52.5,,-82.5,,525,-825,CANADA/ONT,,,,,,,,,,,
C,1235,,52.5,,-83.5,,525,-835,CANADA/ONT,,,,,,,,,,,
C,1236,,52.5,,-84.5,,525,-845,CANADA/ONT,,,,,,,,,,,
C,1237,,52.5,,-85.5,,525,-855,CANADA/ONT,,,,,,,,,,,
C,1238,,52.5,,-86.5,,525,-865,CANADA/ONT,,,,,,,,,,,
C,1239,,52.5,,-89,,525,-890,CANADA/ONT,,,,,,,,,,,
C,1240,,52.5,,-97,,525,-970,CANADA/MAN,,,,,,,,,,,
C,1241,,52.5,,-98.5,,525,-985,CANADA/MAN,,,,,,,,,,,
C,1243,,52.6,,-102,,526,-1020,CANADA/SAS,,,,,,,,,,,
C,1245,,52.7,,-105.2,,527,-1052,CANADA/SAS,,,,,,,,,,,
C,1246,,52.8,,-90,,528,-900,CANADA/ONT,,,,,,,,,,,
C,1252,,53,,-65,,530,-650,CANADA/LAB,,,,,,,,,,,
C,1253,,53,,-76.5,,530,-765,CANADA/QUE,,,,,,,,,,,
C,1254,,53,,-77.5,,530,-775,CANADA/QUE,,,,,,,,,,,
C,1255,,53,,-91.7,,530,-917,CANADA/ONT,,,,,,,,,,,
C,1256,,53,,-96,,530,-960,CANADA/MAN,,,,,,,,,,,
C,1257,,53.1,,-92.9,,531,-929,CANADA/ONT,,,,,,,,,,,
C,1259,,53.2,,-101,,532,-1010,CANADA/MAN,,,,,,,,,,,
C,1261,,53.3,,-94.1,,533,-941,CANADA/ONT,,,,,,,,,,,
C,1264,,53.5,,113.5,,535,1135,CANADA/ALB,,,,,,,,,,,
C,1265,,53.5,,-58.5,,535,-585,CANADA/LAB,,,,,,,,,,,
C,1266,,53.5,,-64.5,,535,-645,CANADA/LAB,,,,,,,,,,,
C,1267,,53.5,,-66,,535,-660,CANADA/LAB,,,,,,,,,,,
C,1268,,53.5,,-68.5,,535,-685,CANADA/QUE,,,,,,,,,,,
C,1269,,53.5,,-82.5,,535,-825,CANADA/ONT,,,,,,,,,,,
C,1270,,53.5,,-83.5,,535,-835,CANADA/ONT,,,,,,,,,,,
C,1271,,53.5,,-84.5,,535,-845,CANADA/ONT,,,,,,,,,,,
C,1272,,53.5,,-85.5,,535,-855,CANADA/ONT,,,,,,,,,,,
C,1273,,53.5,,-86.5,,535,-865,CANADA/ONT,,,,,,,,,,,
C,1274,,53.5,,-87.4,,535,-874,CANADA/ONT,,,,,,,,,,,
C,1275,,53.5,,-99.3,,535,-993,CANADA/MAN,,,,,,,,,,,
C,1276,,53.5,,-103,,535,-1030,CANADA/SAS,,,,,,,,,,,
C,1277,,53.5,,-130,,535,-1300,CANADA/BC,,,,,,,,,,,
C,1279,,53.6,,-104,,536,-1040,CANADA/SAS,,,,,,,,,,,
C,1282,,53.7,,-107,,537,-1070,CANADA/SAS,,,,,,,,,,,
C,1283,,53.8,,-102,,538,-1020,CANADA/SAS,,,,,,,,,,,
C,1284,,53.8,,-105.5,,538,-1055,CANADA/SAS,,,,,,,,,,,
C,1287,,54,,-77,,540,-770,CANADA/QUE,,,,,,,,,,,
C,1288,,54,,-79,,540,-790,CANADA/QUE,,,,,,,,,,,
C,1289,,54,,-89.5,,540,-895,CANADA/ONT,,,,,,,,,,,
C,1290,,54,,-92,,540,-920,CANADA/ONT,,,,,,,,,,,
C,1291,,54,,-98,,540,-980,CANADA/MAN,,,,,,,,,,,
C,1292,,54,,-132,,540,-1320,CANADA/BC,,,,,,,,,,,
C,1294,,54.2,,-108,,542,-1080,CANADA/SAS,,,,,,,,,,,
C,1295,,54.2,,-109,,542,-1090,CANADA/SAS,,,,,,,,,,,
C,1296,,54.2,,-110,,542,-1100,CANADA/SAS,,,,,,,,,,,
C,1297,,54.3,,-115,,543,-1150,CANADA/ALB,,,,,,,,,,,
C,1298,,54.4,,-107,,544,-1070,CANADA/SAS,,,,,,,,,,,
C,1301,,54.5,,-65,,545,-650,CANADA/LAB,,,,,,,,,,,
C,1302,,54.5,,-70,,545,-700,CANADA/QUE,,,,,,,,,,,
C,1303,,54.5,,-82.5,,545,-825,CANADA/ONT,,,,,,,,,,,
C,1304,,54.5,,-83.5,,545,-835,CANADA/ONT,,,,,,,,,,,
C,1305,,54.5,,-84.5,,545,-845,CANADA/ONT,,,,,,,,,,,
C,1306,,54.5,,-85.5,,545,-855,CANADA/ONT,,,,,,,,,,,
C,1307,,54.5,,-86.5,,545,-865,CANADA/ONT,,,,,,,,,,,
C,1308,,54.5,,-87.5,,545,-875,CANADA/ONT,,,,,,,,,,,
C,1309,,54.5,,-88.5,,545,-885,CANADA/ONT,,,,,,,,,,,
C,1310,,54.5,,-94.5,,545,-945,CANADA/MAN,,,,,,,,,,,
C,1311,,54.5,,-96.5,,545,-965,CANADA/MAN,,,,,,,,,,,
C,1312,,54.5,,-99,,545,-990,CANADA/MAN,,,,,,,,,,,
C,1313,,54.5,,-101,,545,-1010,CANADA/MAN,,,,,,,,,,,
C,1314,,54.5,,-105,,545,-1050,CANADA/SAS,,,,,,,,,,,
C,1315,,54.6,,-90,,546,-900,CANADA/ONT,,,,,,,,,,,
C,1316,,54.6,,-100,,546,-1000,CANADA/MAN,,,,,,,,,,,
C,1317,,54.6,,-102,,546,-1020,CANADA/SAS,,,,,,,,,,,
C,1320,,54.7,,-103,,547,-1030,CANADA/SAS,,,,,,,,,,,
C,1321,,54.7,,-116,,547,-1160,CANADA/ALB,,,,,,,,,,,
C,1326,,54.8,,-104,,548,-1040,CANADA/SAS,,,,,,,,,,,
C,1327,,54.9,,-106,,549,-1060,CANADA/SAS,,,,,,,,,,,
C,1329,,55,,-91.5,,550,-915,CANADA/ONT,,,,,,,,,,,
C,1330,,55,,-109,,550,-1090,CANADA/SAS,,,,,,,,,,,
C,1331,,55,,-113,,550,-1130,CANADA/ALB,,,,,,,,,,,
C,1332,,55,,-133,,550,-1330,USA/AK,,,,,,,,,,,
C,1339,,55.2,,-83,,552,-830,CANADA/ONT,,,,,,,,,,,
C,1340,,55.2,,-85,,552,-850,CANADA/ONT,,,,,,,,,,,
C,1344,,55.4,,-131.7,,554,-1317,USA/AK,,,,,,,,,,,
C,1349,,55.5,,-86.5,,555,-865,CANADA/ONT,,,,,,,,,,,
C,1350,,55.5,,-87.5,,555,-875,CANADA/ONT,,,,,,,,,,,
C,1351,,55.5,,-88.5,,555,-885,CANADA/ONT,,,,,,,,,,,
C,1352,,55.5,,-89.5,,555,-895,CANADA/ONT,,,,,,,,,,,
C,1353,,55.5,,-90.5,,555,-905,CANADA/ONT,,,,,,,,,,,
C,1354,,55.5,,-91.5,,555,-915,CANADA/NWT,,,,,,,,,,,
C,1355,,55.5,,-92.5,,555,-925,CANADA/NWT,,,,,,,,,,,
C,1356,,55.5,,-95.5,,555,-955,CANADA/MAN,,,,,,,,,,,
C,1357,,55.5,,-97.5,,555,-975,CANADA/MAN,,,,,,,,,,,
C,1358,,55.5,,-99.5,,555,-995,CANADA/MAN,,,,,,,,,,,
C,1359,,55.5,,-106.5,,555,-1065,CANADA/SAS,,,,,,,,,,,
C,1360,,55.5,,-108,,555,-1080,CANADA/SAS,,,,,,,,,,,
C,1361,,55.5,,-115,,555,-1150,CANADA/ALB,,,,,,,,,,,
C,1364,,55.7,,-110,,557,-1100,CANADA/SAS,,,,,,,,,,,
C,1365,,55.7,,-111,,557,-1110,CANADA/ALB,,,,,,,,,,,
C,1369,,55.8,,-109,,558,-1090,CANADA/SAS,,,,,,,,,,,
C,1388,,56.4,,-152.6,,564,-1526,USA AK,,,,,,,,,,,
C,1393,,56.5,,-88.5,,565,-885,CANADA/ONT,,,,,,,,,,,
C,1394,,56.5,,-89.5,,565,-895,CANADA/ONT,,,,,,,,,,,
C,1395,,56.5,,-90.5,,565,-905,CANADA/NWT,,,,,,,,,,,
C,1396,,56.5,,-91.5,,565,-915,CANADA/NWT,,,,,,,,,,,
C,1397,,56.5,,-92.5,,565,-925,CANADA/NWT,,,,,,,,,,,
C,1398,,56.5,,-93.5,,565,-935,CANADA/NWT,,,,,,,,,,,
C,1399,,56.5,,-94.5,,565,-945,CANADA/NWT,,,,,,,,,,,
C,1400,,56.5,,-109,,565,-1090,CANADA/SAS,,,,,,,,,,,
C,1404,,56.6,,-96,,566,-960,CANADA/MAN,,,,,,,,,,,
C,1406,,56.6,,-169.5,,566,-1695,USA/AK,,,,,,,,,,,
C,1410,,56.7,,-110,,567,-1100,CANADA/SAS,,,,,,,,,,,
C,1423,,56.8,,-133,,568,-1330,USA/AK,,,,,,,,,,,
C,1424,,56.8,,-133.5,,568,-1335,USA/AK,,,,,,,,,,,
C,1436,,57,,-112,,570,-1120,CANADA/ALB,,,,,,,,,,,
C,1437,,57,,-114,,570,-1140,CANADA/ALB,,,,,,,,,,,
C,1438,,57,,-116,,570,-1160,CANADA/ALB,,,,,,,,,,,
C,1439,,57,,-121,,570,-1210,CANADA/BC,,,,,,,,,,,
C,1441,,57,,-151.6,,570,-1516,USA AK,,,,,,,,,,,
C,1442,,57,,-158.6,,570,-1586,USA/AK,,,,,,,,,,,
C,1449,,57.1,,-135.3,,571,-1353,USA/AK,,,,,,,,,,,
C,1465,,57.5,,-93.5,,575,-935,CANADA/NWT,,,,,,,,,,,
C,1466,,57.5,,-94.5,,575,-945,CANADA/NWT,,,,,,,,,,,
C,1467,,57.5,,-95.5,,575,-955,CANADA/NWT,,,,,,,,,,,
C,1468,,57.5,,-119,,575,-1190,CANADA/ALB,,,,,,,,,,,
C,1501,,58,,-122,,580,-1220,CANADA/BC,,,,,,,,,,,
C,1503,,58,,-136.5,,580,-1365,USA/AK,,,,,,,,,,,
C,1517,,58.2,,-154.2,,582,-1542,USA AK,,,,,,,,,,,
C,1518,,58.3,,-113,,583,-1130,CANADA/ALB,,,,,,,,,,,
C,1519,,58.3,,-134.3,,583,-1343,USA/AK,,,,,,,,,,,
C,1536,,58.5,,-93.5,,585,-935,CANADA/NWT,,,,,,,,,,,
C,1537,,58.5,,-94.5,,585,-945,CANADA/NWT,,,,,,,,,,,
C,1546,,58.7,,-137.7,,587,-1377,USA/AK,,,,,,,,,,,
