LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
E,41,E547.1,,43,N,-85,W,N. America,United States,,Michigan and adjacent Illinois:Gratiot County,Middle,Devonian,Eifelian,,Evaporite,,well log info. Frm. Sparks-Eckelbarger-Whightsill # 1-8 well,"Bricker(1998,written comm.)",
E,42,E548,,38,N,-115,W,N. America,United States,,"Nevada & Utah:eastern Nevada,adjacent W. Utah, N. Utah",Middle,Devonian,Eifelian and Givetian,,Evaporite,"Simonson,Guilmette",collapse breccias,Johnson et al.(1988),
E,43,E549,,48,N,-115,W,N. America,United States,,North Dakota:Williston Basin,L - M,Devonian,,,Evaporite,,,Reed(1963),
E,44,E550,,31,N,-104,W,N. America,United States,,Texas,Middle,Devonian,,,Evaporite,Caballos Novaculite,,"Folk(in McBride,Folk,1977)",
CA,45,CA553.1,,61,N,5.5,E,Europe,Norway,,,Middle,Devonian,,,Calcrete,Kvamsheten Group,,Osmundsen et al.(2001),
CA,46,CA554,,59,N,-3,W,United Kingdom,Scotland,,,Middle,Devonian,,,Calcrete,,,"Friend,Williams(1978, p. 24)",
C,47,C555.1,,23,N,23,E,Africa,Libya,,Kufra Basin,M - L,Devonian,,,Coals,Binem,,"Bellini et al.(1991, p. 2169)",
C,48,C560,,56,N,86,E,Asia,C. I. S.(frm USSR),,"Barzas,Kemerovo",Middle,Devonian,,,Coals,,,"Petroconsulttants(1977),Rijks Geologische Dienst(1982)",
C,49,C561,,41,N,75,E,Asia,C. I. S.(frm USSR),,Turkestan Range in southern Tien Shan,Middle,Devonian,Eifelian,,Coals,,,Leleshus(1965),
C,50,C561.1,,78,N,18,E,Europe,Svalbard,,,Middle,Devonian,Eifelian and Givetian,,Coals,Estheriahaugen Member-Mimer Valley,,"Harland(1997, p. 137)",
C,51,C561.2,,46.5,N,-60,W,,Nova Scotia,,,,,,,,,,,
B,52,B564,,50,N,90,E,Asia,C. I. S.(frm USSR),,"Berdsk and Obukhovsk,Altai-Sayan",Middle,Devonian,Eifelian(Cert.),,Bauxite,,,"Bardossy(1982, Appendix 1) ",
B,53,B565,,53,N,60,E,Asia,C. I. S.(frm USSR),,"Nizhne-Serginsk and Pashiya,central Urals",Middle,Devonian,,,Bauxite,,,"Bardossy(1982, Appendix 1) ",
B,54,B566,,65,N,60,E,Asia,C. I. S.(frm USSR),,"Subrovsk,northern Urals",Middle,Devonian,Eifelian(Cert.),,Bauxite,,,"Bardossy(1982, Appendix 1) ","see alsoTkachenko et al., 1980, Eifelian and some Givetian"
B,55,B567,,68,N,65,E,Asia,C. I. S.(frm USSR),,Polar Urals,Middle,Devonian,Eifelian and Givetian,,Bauxite,,,"Ushatinskiy,Borovskiy(1980)",
B,56,B568,,54,N,85,E,Asia,C. I. S.(frm USSR),,Salair,Middle,Devonian,Eifelian,,Bauxite,,,"Patterson(1967),Nagorskii et al.(1958),Kharin(1969),Kirpal,Tenyakov(1974)",
B,57,B569,,43,N,80,E,Asia,C. I. S.(frm USSR),,former Soviet Tien Shan,Middle,Devonian,,,Bauxite,,,Abdullayev(1969),
B,58,B570,,67,N,50,E,Europe,C. I. S.(frm USSR),,central Timan,Middle,Devonian,Eifelian and Givetian,,Bauxite,,karst bauxite,"Bardossy(1982, Appendix 1; Sklovski et al.1980, cite Eifelian and Givetian ",see also Belyaev et al.(1983)
K,59,K571,,29,N,8,E,Africa,Algeria,,Polignac Basin,Middle,Devonian,,,Kao-Kaolinite,,detrital kaolinite,Dunoyer de Segonzac(1969),
K,60,K572,,-32,S,143,E,Australia,New South Wales,,,L - U,Devonian,"Emsian/Eifelian,(L. Devonian)",,Kao-Kaolinite,"Coco Range, (Nundooka Sandstone-Mulga Downs Group)",detrital kaolinite,"Neef et al.(1995,1996)",
K,61,K573,,65,N,61,E,Europe,C. I. S.(frm USSR),,lower reaches of the Lemva River on W. slope of North. Urals,Middle,Devonian,,,Kao-Kaolinite,,regionally metamorphosed kaolinite,Tsyganko(1976),
K,62,K577,,58.5,N,-3.5,W,United Kingdom,Scotland,,Caithness,Middle,Devonian,,,Kao-Kaolinite,Middle Old Red Sandstone,,Wilson(1971),
K,63,K579,,-2,S,-58,W,S. America,Brazil,,Amazon Basin,Middle,Devonian,,,Kao-Kaolinite,,detrital kaolinite,"Alves,Rodrigues(1985a)",
