LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Series,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
C,128,C1227,,55,N,-2,W,United Kingdom,Scotland,,,L - M - U,Carboniferous,Mississippian,,,Coals,Machrihanish Limestone Group,,Petroconsultants(1977),
C,129,C1228,,58,N,-2,W,United Kingdom,Scotland,,Outer Moray Firth basin,L - M - U,Carboniferous,Mississippian,,,Coals,,,"Leeder,Boldy(1990)",
C,130,C1229,,56,N,-3.5,W,United Kingdom,Scotland,,Fife Coalfield,Upper,Carboniferous,Mississippian,Namurian A,,Coals,"Upper Limestone Group,Limestone Coal Group",,The Rijks Geologische Dienst(1982),
C,131,C1230,,55.5,N,-6,W,United Kingdom,Scotland,,"Stirling,Clackmannan,Midlothian,W.Lothian,Central C. Ayrshire,N. Ayrshire,Dailly, Douglas at Machrhanish",Upper,Carboniferous,Mississippian,Namurian A,,Coals,"Upper Limestone Group,Limestone Coal Group",,The Rijks Geologische Dienst(1982),
C,132,C1231,,55,N,-6,W,United Kingdom,Scotland,,Ballycastle,Upper,Carboniferous,Mississippian,Namurian,,Coals,"Upper Limestone Group,Limestone Coal Group",,The Rijks Geologische Dienst(1982),
C,133,C1231.1,,57.7,N,0.4,E,,,,,,,,,,,,,,
C,134,C1232,,61,N,-124,W,N. America,Canada,,Arctic:South Nahanni-Mattson Coalfield,M - U,Carboniferous,Mississippian,Visean-Serpukhovian,,Coals,,,The Rijks Geologische Dienst(1982),"see also Potter et al.,(1993)"
C,135,C1233,,61,N,-135,W,N. America,Canada,,Arctic:Whitehouse Trough,Upper,Carboniferous,Mississippian,,,Coals,Kayak,,Smith(1989),
C,136,C1234,,69,N,-140,E,N. America,Canada,,British Mountians,Upper,Carboniferous,Mississippian,,,Coals,Kayak,,Smith(1989),
C,137,C1235,,37,N,-113,W,N. America,United States,,Arizona:northwestern Arizona,Upper,Carboniferous,Mississippian,,Mississiippian-Pennsylvanian,Coals,Surprise Canyon,,Tidwell et al.(1992),
