LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
CA,67,CA3287,,78,N,-80,W,North America,Canada,,Artic:Sverdrup Basin,Lower,Triassic,,Griesbachian,Calcretes,Blind Fiord,,Utting(1993; oral comm.),
LF,68,LF3288,,-18,S,124,E,Australia, ,,Canning Basin,Lower,Triassic,,Griesbachian,Lungfish Burrows,Blina Shale,lungfish burrows,"Boucot(1990, p. 157)",
C,69,C3289,,-20,S,45,E,Africa,Madagacar,,,Lower,Triassic,,Late Permian-Early Triassic,Coals,Sakamena,,"Besairie(1972, p. 230)",
C,70,C3290,,32,N,-7,W,Africa,Morocco,,Skoura,L -M -U?,Triassic,,,Coals,,,Agard et al.(1965),
C,71,C3291,,-26,S,29,E,Africa,South Africa,,,Lower,Triassic,,"Beaufort has a mid-Permian to mid-Triassic age range(Schluter,Kobring,1997)",Coals,Beaufort,,Mackowsky(1968),
C,72,C3292,,14,N,104,E,Asia,Cambodia,,Khorat Basin,L   -  M,Triassic,,,Coals,,,Vysotsky et al.(1994),
C,73,C3293,,35,N,109,E,Asia,China,,N.China:Shanxi,Lower,Triassic,,,Coals,,,"Hoehne(1964, Table 2)",
C,74,C3294,,38,N,112,E,Asia,China,,N.China:Shanxi,Lower,Triassic,,,Coals,,,"Hoehne(1964, Table 2)",
C,75,C3295,,41,N,124,E,Asia,China,,N.China:Taizihe,Lower,Triassic,,,Coals,,,The Compiling Group of the Regional Stratigraphic Chart of Jilin(1978),
C,76,C3296,,42,N,126.5,E,Asia,China,,N.China:Hunjiang,Lower,Triassic,,,Coals,,,The Compiling Group of the Regional Stratigraphic Chart of Jilin(1978),
C,77,C3297,,30,N,90,E,Asia,China,,"Xizang:Tanggula Shan,Tanggula subregion,Qiangtang region(Table 2)",Lower,Triassic,,,Coals,,,"Taner,Meyerhoff(1990)",
C,78,C3298,,41,N,45,E,Asia,C.I.S.(frm USSR),,"Cheliabinsk,Kazakhstan,Gissar,Armenia and the Primor'ye",L -M -U?,Triassic,,,Coals,,,Ovechkin(1959),
C,79,C3299,,45,N,134,E,Asia,C.I.S.(frm USSR),,Surazhev-Radchikhinskoye,L -M -U?,Triassic,,,Coals,,,Petroconsultants(1977),
C,80,C3300,,43,N,131,E,Asia,C.I.S.(frm USSR),,Primorye;Mongugay,L -M -U?,Triassic,,,Coals,,,Petroconsultants(1977),
C,81,C3301,,59,N,61,E,Asia,C.I.S.(frm USSR),,"Primorye;Elkino-Bulanash,Sverdlovsk",L -M -U?,Triassic,,,Coals,,,Petroconsultants(1977),
C,82,C3302,,56,N,84,E,Asia,C.I.S.(frm USSR),,Kuznets Basin,L -M -U?,Triassic,,,Coals,Nizhnemaltsevskaya Suite,,The Rijks Geologische Dienst(1982),
C,83,C3303,,15,N,77,E,Asia,India,,Peninsular India,Middle,Triassic,,,Coals,Pali,,"Pareek(1987, p. 189)",
C,84,C3304,,13,N,106,E,Asia,Kampuchea,,Stung Treng,Lower,Triassic,,,Coals,,,"Fontaine,Workman(1978)",
C,85,C3305,,17,N,103.5,E,Asia,Thailand,,,Lower,Triassic,,,Coals,Upper Clastics,Phu Lop-1X well,Mouret(1994),
C,86,C3306,,-14,S,122,E,Australia,,,Western Australia:Browse Basin,Lower,Triassic,Scythian ,,Coals,,,Symonds et al.(1994),
C,87,C3307,,47,N,13,E,Europe,Austria,,Alpine,Lower,Triassic,,,Coals,Buntsandstein,"Mader(written comm.,1992)  occur. is not indicative of regional humid conditions,but a local concentration of coalified plant material",Niedermayr(1985),
B,88,B3308,,37.5,N,72,E,Asia,C.I.S.(frm USSR),,Pamirs,Lower,Triassic,,Lower Triassic(Hyp.),Bauxite,,karst bauxite,"Bardossy(1982, Appendix 1)",
B,89,B3309,,43,N,73,E,Asia,C.I.S.(frm USSR),,central Pamirs,Lower,Triassic,,,Bauxite,,bauxite clasts,"Leven(1993, Fig. 2)",
B,90,B3309.1,,33.5,N,51.5,E,Asia,Iran,,,Lower,Triassic,,,Bauxite,basal Gres'd Abyanch,lacks fossils but overlies the L. Permian,Zahedi(1973),
B,91,B3310,,-33,S,151,E,Australia,,,New South Wales:Sydney Basin,Lower,Triassic,,,Bauxite,Bald Hill Claystone-Narrabeen Group,"kaolinite and boehmite;Loughnan et al.(1964)abundant kaolin,represents a resorted laterite","Loughnan(1962,1970)","see Goldbery,Holland(1973)for further discussion of Narrabeen Group"
B,92,B3311,,42,N,45,E,Europe,C.I.S.(frm USSR),,Julfa in the Maly Caucasus,Lower,Triassic,,Lower Triassic(Quest.),Bauxite,,,"Bardossy(1982, Appendix 1)",
K,93,K3312,,-32,S,149,E,Australia,,,New South Wales:Merrygoen area,L -M -U?,Triassic,,,Kaolinite,Wallingarah Creek,kaolinitic flint clays,"Higgins,Loughnan(1970)",see also Loughnan(1971 b)
K,94,K3313,,-33.5,S,150,E,Australia,,,New South Wales:western part of the Sydney Basin,Lower,Triassic,,,Kaolinite,Narrabeen Group,kaolinitic flint clays,Loughnan et al.(1974),
K,95,K3314,,-32.5,S,149.5,E,Australia,,,New South Wales,L   -  M,Triassic,,,Kaolinite,Wollar Sandstone and Wallingarah Frm ,,"Loughnan,Evans(1978)",
