LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
E,67,E3838.2,,33,N,-95,W,North America,United States,,,L-M-U?,Jurassic,,,Evaporites,,,Salvador(1991),
E,68,E3838.3,,30,N,-85,W,North America,United States,,,L-M-U?,Jurassic,,,Evaporites,,,Salvador(1991),
E,69,E3838.4,,41,N,-68.3,W,North America,United States,,Georges Bank area,Middle,Jurassic,,Early-Middle Jurassic,Evaporites,,COST No. G-1 Well,"Amato,Bebout(1980)",
E,70,E3838.5,,40.9,N,-67.5,W,North America,United States,,Georges Bank area,Middle,Jurassic,,Early-Middle Jurassic,Evaporites,,COST No. G-2 Well,"Amato,Simonis(1980)",
E,71,E3839,,32,N,-87,W,North America,United States,,Alabama,L-M-U?,Jurassic,,,Evaporites,Werner,,Johnson et al.(1989),
E,72,E3839.1,,30.5,N,-88,W,North America,United States,,Alabama:southwestern Alabama,M - U,Jurassic,Callovian(Callovian-Oxfordian),,Evaporites,Werner(Louann Salt),,Tolson et al.(1983),
E,73,E3840,,37,N,-113,W,North America,United States,,Arizona & Utah:southwestern Utah and northwestern Arizona,L-M-U?,Jurassic,,,Evaporites,"Carmel, Curtis",,Johnson et al.(1989),see also Rose(1996)
E,74,E3840.1,,39,N,-11.2,W,,,,,,,,,,,,,
E,75,E3841,,38,N,-108,W,North America,United States,,Colorado:southwestern Colorado,Middle,Jurassic,,,Evaporites,Wanakah,,O'Sullivan(1992),
E,76,E3842,,31,N,-87,W,North America,United States,,Gulf Coast Region:Alabama,L-M-U?,Jurassic,,,Evaporites,,,Lowenstein(1987),
E,77,E3843,,33,N,-93,W,North America,United States,,"Gulf Coast Region:Texas to Florida, including Arkansas",M - U,Jurassic,,Upper Triassic(Middle Jurassic),Evaporites,"Buckner,Norphlet(Louann)",,Lowenstein(1987),
E,78,E3844,,32,N,-90,W,North America,United States,,Gulf Coast Region:Alabama and Mississippi,Middle,Jurassic,,,Evaporites,Louann ,,Lowenstein(1987),
E,79,E3845,,26,N,-96.8,W,North America,United States,,Gulf Coast Region:Gulf of Mexico Basin,Middle,Jurassic,,,Evaporites,Louann Salt   ,,"Rona(1982, Table 1)",
E,80,E3846,,25,N,-78,W,North America,United States,,Gulf Coast Region:Bahama Banks,Middle,Jurassic,,,Evaporites,Louann Salt,subsurface,"Rona(1982, Table 1)"
E,81,E3849,,30,N,-92,W,North America,United States,,Louisiana,Lower,Jurassic,,,Evaporites,Werner,,Johnson et al.(1989)
