LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Series,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
K,421,K1085,,27.2,N,111.7,E,Asia,China,,"S. China:Shaodong,Hunan",Middle,Carboniferous,Mississippian,Visean,,Kao-Kaolinite,Cheshui,,Tao Wei-ping et al.(1984),
K,422,K1086,,28.2,N,112.5,E,Asia,China,,"S. China:Ningxiang,Hunan",Middle,Carboniferous,Mississippian,Visean,,Kao-Kaolinite,Cheshui,,Tao Wei-ping et al.(1984),
K,423,K1087,,31.3,N,118.8,E,Asia,China,,"S. China:Gaochun,Jiangsu",Middle,Carboniferous,Mississippian,Visean,,Kao-Kaolinite,Kaolishan,,Zhang Xi-qiu et al.(1988),
K,424,K1088,,27,N,114.9,E,Asia,China,,"S. China:Jian,Jiangxi",Middle,Carboniferous,Mississippian,,,Kao-Kaolinite,Zishan,,Zhang et al.(1993),
K,425,K1089,,27.3,N,115.4,E,Asia,China,,"S. China:Yongfong,Jiangxi",Middle,Carboniferous,Mississippian,,,Kao-Kaolinite,Zishan,,Zhang et al.(1993),
K,426,K1090,,26.4,N,115.9,E,Asia,China,,"S. China:Ningdu,Jiangxi",Middle,Carboniferous,Mississippian,,,Kao-Kaolinite,Zishan,,Zhang et al.(1993),
K,427,K1091,,25.9,N,115.3,E,Asia,China,,"S. China:Yudu,Jiangxi",Middle,Carboniferous,Mississippian,,,Kao-Kaolinite,Zishan,,Zhang et al.(1993),
K,428,K1092,,25.8,N,116,E,Asia,China,,"S. China:Ruijin,Jiangxi",Middle,Carboniferous,Mississippian,,,Kao-Kaolinite,Zishan,,Zhang et al.(1993),
K,429,K1093,,30.9,N,118.7,E,Asia,China,,"S. China:Xuancheng,Anhui",Middle,Carboniferous,Mississippian,Visean,,Kao-Kaolinite,Kaolishan,,Zhang et al.(1993),
K,430,K1094,,30.6,N,118.4,E,Asia,China,,"S. China:Jingxian,Anhui",Middle,Carboniferous,Mississippian,Visean,,Kao-Kaolinite,Kaolishan,,Zhang et al.(1993),
K,431,K1095,,31.7,N,118.1,E,Asia,China,,"S. China:Hanshan,Anui",Middle,Carboniferous,Mississippian,Visean,,Kao-Kaolinite,Kaolishan,,Zhang et al.(1993),
K,432,K1096,,31.5,N,117.8,E,Asia,China,,"S. China:Chaoxian,Anui",Middle,Carboniferous,Mississippian,Visean,,Kao-Kaolinite,Kaolishan,,Zhang et al.(1993),
K,433,K1097,,24.6,N,113.5,E,Asia,China,,"S. China:Qujiang,Guangdong",Middle,Carboniferous,Mississippian,,,Kao-Kaolinite,Zhongxing,,Zhang et al.(1993),
K,434,K1098,,23.3,N,113.1,E,Asia,China,,"S. China:Huaxian,Guangdong",Middle,Carboniferous,Mississippian,,,Kao-Kaolinite,Zhongxing,,Zhang et al.(1993),
K,435,K1099,,24.3,N,114.1,E,Asia,China,,"S. China:Whengyuan,Guangdong",Middle,Carboniferous,Mississippian,,,Kao-Kaolinite,Zhongxing,,Zhang et al.(1993),
K,436,K1100,,23,N,114.3,E,Asia,China,,"S. China:Huiyang,Guangdong",Middle,Carboniferous,Mississippian,,,Kao-Kaolinite,Zhongxing,,Zhang et al.(1993),
K,437,K1101,,22.5,N,114.1,E,Asia,China,,"S. China:Shenzhen,Guangdong",Middle,Carboniferous,Mississippian,,,Kao-Kaolinite,Zhongxing,,Zhang et al.(1993),
K,438,K1102,,24.4,N,112.6,E,Asia,China,,"S. China:Yangshan,Guangdong",Middle,Carboniferous,Mississippian,,,Kao-Kaolinite,Zhongxing,,Zhang et al.(1993),
K,439,K1103,,27,N,106.9,E,Asia,China,,"S. China:Kaiyang,Guizhou",Middle,Carboniferous,Mississippian,Visean,,Kao-Kaolinite,Datang,,Fong Hui-xuan(1992),
K,440,K1104,,26.5,N,106.4,E,Asia,China,,"S. China:Qingzhen,Guizhou",Middle,Carboniferous,Mississippian,Visean,,Kao-Kaolinite,Datang,,Fong Hui-xuan(1992),
K,441,K1105,,27.7,N,106.9,E,Asia,China,,"S. China:Zunyi,Guizhou",Middle,Carboniferous,Mississippian,Visean,,Kao-Kaolinite,Datang,,Fong Hui-xuan(1992),
K,442,K1106,,50,N,73,E,Asia,C. I. S.(fm USSR),,Karaganda Basin,Middle,Carboniferous,Mississippian,,,Kao-Kaolinite,,tonstein kaolinites,Zaritsky(1971),
K,443,K1107,,65,N,95,E,Asia,C. I. S.(fm USSR),,Tunguska Syneclise,Upper,Carboniferous,Mississippian,,Upper Devonian-Early Mississippi,Kao-Kaolinite,,kaolins(flint clay),"Tskin(1989, p. 272)",
K,444,K1108,,29,N,33.4,E,Africa,Egypt,,Sinai ,M - U,Carboniferous,Mississippian,Visean-Namurian A,,Kao-Kaolinite,Abu Thora,,El Askary(1992),
K,445,K1109,,51,N,5,E,Europe,Belgium,,,Middle,Carboniferous,Mississippian,Late Visean,,Kao-Kaolinite,,tonstein from a carbonate section,Pirlet(1966),
K,446,K1110,,57,N,34,E,Europe,C. I. S.(fm USSR),,Moscow Basin,Middle,Carboniferous,Mississippian,,,Kao-Kaolinite,,widespread kaolinite,Vikulova(1964),
K,447,K1111,,58,N,34,E,Europe,C. I. S.(fm USSR),,Borovichy and similar occurences in the Pripyat region of Belarus,Middle,Carboniferous,Mississippian,,,Kao-Kaolinite,,"flint clays,with diaspore and boehmite",Chukhrov(1970),
K,448,K1112,,54,N,37.5,E,Europe,C. I. S.(fm USSR),,western Urals and Yula,Middle,Carboniferous,Mississippian,Visean,,Kao-Kaolinite,,tonstein,Hoehne(1964),
K,449,K1113,,52,N,13,E,Europe,Germany,,northeastern Germany,Middle,Carboniferous,Mississippian,Visean,,Kao-Kaolinite,,,"Storr(1975a, p. 52)",
K,450,K1114,,52,N,13,E,Europe,Germany,,Dobrilugk,Middle,Carboniferous,Mississippian,Visean,,Kao-Kaolinite,,tonstein,Hoehne(1964),
K,451,K1115,,71,N,29.5,E,Europe,Norway,,Finnmark Platform,Middle,Carboniferous,Mississippian,,,Kao-Kaolinite,kaolinized basement beneath Visean age beds,,Bugge et al.(1995),
K,452,K1116,,78,N,12,E,Europe,"Svalbard,Bear Ise.",,,Middle,Carboniferous,Mississippian,Visean,,Kao-Kaolinite,,tonstein,Hoehne(1964),
K,453,K1117,,75,N,19,E,Europe,"Svalbard,Bear Ise.",,Bear Island,Lower,Carboniferous,Mississippian,Tournaisian,,Kao-Kaolinite,,tonstein,Hoehne(1964),
K,454,K1118,,53,N,-4,W,United Kingdom,"England,Wales",,North Wales ,Middle,Carboniferous,Mississippian,,,Kao-Kaolinite,Millstone Grit,dickitic sandstones,"Smithson,Brown(1954)",
K,455,K1118.1,,54,N,-2,W,United Kingdom,"England,Wales",,northern England,Middle,Carboniferous,Mississippian,,,Kao-Kaolinite,Millstone Grit,dickitic sandstones,"Smithson,Brown(1954)",
K,456,K1119,,56,N,-3,W,United Kingdom,Scotland,,Fife,Middle,Carboniferous,Mississippian,,,Kao-Kaolinite,Midland Valley Cementstone Group,kaolinite-rich beds,Perrin(1971),
K,457,K1119.1,,41,N,-92,W,N. America,United States,,Iowa:southeastern Iowa and adjacent Illinois and Missouri,Middle,Carboniferous,Mississippian,Visean,Meramecian,Kao-Kaolinite,"upper Warsaw,Salem",,Hayes(1963),
L,458,L1119.2,,68,N,49,E,Europe,C. I. S.(fm USSR),,Kolguev Island,Lower,Carboniferous,Mississippian,Tournaisian,,Kao-Kaolinite,,ferriferous weathering crust beneath the Tournaisian,Preobrazhenskaya et al.(1995),
