LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Series,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
T,94,T1382,,-30,S,-68,W,S. America,"Argentina,adj. S. Bolivia",,Paganzo Basin,L - M,Carboniferous,Pennsylvanian,Namurian-Westphalian,,Tillites,,diamictites,Lopez-Gamundi et al.(1993),"see also Cesari,Limarino(2002)"
D,95,D1383,,66,N,150,E,Asia,C. I. S.(frm USSR),,Kolyma River region,L - M - U?,Carboniferous,Pennsylvanian,,,Dropstones,,"pebbly mudstones,some 30 cm cobbles",Epshteyn(1981a in Hambrey and Harland),
D,96,D1384,,66.3,N,158.5,E,Asia,C. I. S.(frm USSR),,Berezovka River region,L - M - U?,Carboniferous,Pennsylvanian,,,Dropstones,,"pebbly mudstones,some 30 cm cobbles",Epshteyn(1981a in Hambrey and Harland),
G,97,G1384.1,,-44,S,-70,W,S. America,Argentina,,Chubut Province,Middle,Carboniferous,Pennsylvanian,Westphlian,,Glendonites,Las Salinas,,Gonzales(1980),
C,98,C1385,,35,N,-1,W,Africa,Algeria,,Oranais,L - M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Deleau(1945),
C,99,C1386,,32,N,-4,W,Africa,Algeria,,"Abadla Basin,Mezarif Basin,Bechar-Kenadza Basin",Middle,Carboniferous,Pennsylvanian,Westphlian,,Coals,,,Petroconsultants(1977),"see also Feys,Fabre(1966),Feys(1965)"
C,100,C1387,,28,N,-8,W,Africa,Algeria,,Tindouf Basin,Middle,Carboniferous,Pennsylvanian,Westphlian and Stephanian,,Coals,,,"Gorsky et al.(1967, sheet 13)",
C,101,C1388,,34,N,-32,W,Africa,Algeria,,Jerada,Middle,Carboniferous,Pennsylvanian,Westphlian,,Coals,,,"Gorsky et al.(1967, sheet 13)",
C,102,C1389,,30,N,32,E,Africa,Egypt,,Suez region,L - M - U?,Carboniferous,Pennsylvanian,,,Coals,"""Safa""",,Petroconsultants(1977),
C,103,C1390,,34,N,-3,W,Africa,Morocco,,Djerada region,Middle,Carboniferous,Pennsylvanian,Westphlian,,Coals,,,Owodenko(1947),
C,104,C1391,,31,N,-5,W,Africa,Morocco,,Hammada du Guir,Lower,Carboniferous,Pennsylvanian,Namurian,,Coals,,,Petroconsultants(1977),
C,105,C1391.1,,34.5,N,-2,W,Africa,Morocco,,Jerada,Middle,Carboniferous,Pennsylvanian,Westphlian,,Coals,,,Izart et al. (1998),
C,106,C1392,,13,N,104,E,Asia,China,,Cambodia:Tonle Sap Basin,L - M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Vysotsky et al.(1994),
C,107,C1393,,30,N,90,E,Asia,China,,"Xizang:Tanggula Shan,Tanggula subregion,Qiangtang Region-Tibet",L - M - U?,Carboniferous,Pennsylvanian,,undivided Pennsylvania,Coals,,,"Taner,Meyerhoff(1990, Table 2)",
C,108,C1394,,32,N,96,E,Asia,China,,Xizang:Donga,L - M - U?,Carboniferous,Pennsylvanian,,Upper Carboniferous,Coals,,,Wang Zhen-ji(1990),
C,109,C1395,,41,N,79,E,Asia,China,,Tarim and Xinjiang:Aheqi,L - M - U?,Carboniferous,Pennsylvanian,,Upper Carboniferous,Coals,,,Wang Zhen-ji(1990),
C,110,C1396,,44,N,89.5,E,Asia,China,,"Tarim and Xinjiang:Qitai,Xinjiang",Lower,Carboniferous,Pennsylvanian,Bashkirian,,Coals,Bataimaneiyishan,,Li et al.(1994),
C,111,C1397,,41.1,N,80.2,E,Asia,China,,"Tarim and Xinjiang:Aksu,Xinjiang",Middle,Carboniferous,Pennsylvanian,Moscovian,,Coals,Bijingtawy,,Li et al.(1994),
C,112,C1398,,41.2,N,79.2,E,Asia,China,,"Tarim and Xinjiang:Wushi,Xinjiang",Middle,Carboniferous,Pennsylvanian,Moscovian,,Coals,Bijingtawu,,Li et al.(1994),
C,113,C1399,,38.4,N,80.8,E,Asia,China,,"Tarim and Xinjiang:Mazataige,Xinjiang",Lower,Carboniferous,Pennsylvanian,Bashkirian,,Coals,Kalawuyi,,The Xinjiang Regional Statagraphic Chart(1981),
C,114,C1400,,38,N,102,E,Asia,China,,Chaidam:Yongchang,L - M - U?,Carboniferous,Pennsylvanian,,,Coals,"Jiaan,Daquan",,Wang Zhen-ji(1990),
C,115,C1401,,39,N,94,E,Asia,China,,Chaidam:Aksai,L - M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Wang Zhen-ji(1990),
C,116,C1402,,39,N,100,E,Asia,China,,Chaidam:Sunan,L - M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Wang Zhen-ji(1990),
C,117,C1403,,38,N,102,E,Asia,China,,Chaidam:Qilian,L - M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Wang Zhen-ji(1990),
C,118,C1404,,40,N,97,E,Asia,China,,Chaidam:Yumen,L - M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Wang Zhen-ji(1990),
C,119,C1405,,36,N,105,E,Asia,China,,N. China:Jingyuan,L - M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Yang Jing-zhi et al.(1982),
C,120,C1406,,38,N,105,E,Asia,China,,N. China:Zhongwei,L - M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Yang Jing-zhi et al.(1982),
C,121,C1407,,39,N,101,E,Asia,China,,N. China:Shandan,Middle,Carboniferous,Pennsylvanian,Westphalian,,Coals,Yanghukou,,Grabau(1924),
C,122,C1408,,41.5,N,108.1,E,Asia,China,,N. China:Wulate Banner-Shiguaizi,L - M - U?,Carboniferous,Pennsylvanian,,,Coals,"Shetai,Shuanmazhung",,Wang Zhen-ji(1990),
C,123,C1409,,42,N,109,E,Asia,China,,N. China:Wulate Banner-Shiguaizi,L - M - U?,Carboniferous,Pennsylvanian,,,Coals,"Shetai,Shuanmazhung",,Wang Zhen-ji(1990),
C,124,C1410,,42.5,N,109.5,E,Asia,China,,N. China:Wulate Banner-Shiguaizi,L - M - U?,Carboniferous,Pennsylvanian,,,Coals,"Shetai,Shuanmazhung",,Wang Zhen-ji(1990),
C,125,C1411,,35.5,N,110.5,E,Asia,China,,N. China:Hancheng,L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Penchi,,Wang Zhen-ji(1990),
C,126,C1412,,38,N,112.5,E,Asia,China,,"N. China:Shanxi Province mainly from the Xinshui Basin,including Gujiao,Taiyuan",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Penchi,,Wang Zhen-ji(1990),
C,127,C1413,,38,N,113.5,E,Asia,China,,"N. China:Xinshui Basin,Yuxian",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Penchi,,Wang Zhen-ji(1990),
