LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Series,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
C,281,C2112,,44,N,10,E,Europe,Italy,,Monte Pisano,Upper,Carboniferous,Pennsylvanian,Stephanian and Autunian,"Vai(written comm.(1992);Vai(1978);Rau,Tongiorgi(1976) cite Stephanian and Autunian",Coals,St. Lorenzo,,Petroconsultants(1977),
C,282,C2113,,51,N,16,E,Europe,Poland,,southwestern Poland,M - U,Carboniferous,Pennsylvanian,"Upper Namurian,later Westphalian and Stephanian",,Coals,,,"Mastalerz,Smyth(1988)",
C,283,C2114,,41,N,-8,W,Europe,Portugal,,Sao Pedro de Cova,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,"Gorsky et al.(1967, sheet 9)",
C,284,C2115,,40.3,N,-8.3,W,Europe,Portugal,,Bucaco,Upper,Carboniferous,Pennsylvanian,Stephanian C,,Coals,,,Wagner et al.(1983c),"see also Lemos de Sousa,Wagner(1983b)"
C,285,C2116,,41,N,-7.5,W,Europe,Portugal,,Douro Basin,Upper,Carboniferous,Pennsylvanian,Stephanian C,,Coals,,," Lemos de Sousa,Wagner(1983b)",
C,286,C2116.1,,41,N,-8,W,,,,,,,,,,,,,,
C,287,C2117,,45,N,22,E,Europe,Rumania,,Resita,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,Lupacu Batrin and Lupac Beds,"see also Negrea(1993),Stephanian age coal,Lupacu Batrin and Lupac Beds",Petroconsultants(1977),
C,288,C2118,,48,N,22,E,Europe,Slovakia,,Velka Trna in eastern Slovakia,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,Petroconsultants(1977),
C,289,C2119,,43,N,-5,W,Europe,Spain,,northern Spain,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Gignoux(1955),
C,290,C2120,,43,N,-7,W,Europe,Spain,,northern Spain,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,"Gorsky et al.(1967, sheet 9)",
C,291,C2121,,43,N,-4,W,Europe,Spain,,northern Spain,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,"Gorsky et al.(1967, sheet 9)",
C,292,C2122,,39,N,-4,W,Europe,Spain,,Puertollano,Upper,Carboniferous,Pennsylvanian,Stephanian B,"see also Wallis(1983),Stephanian B",Coals,,,"Gorsky et al.(1967, sheet 9)",
C,293,C2123,,38,N,-6,W,Europe,Spain,,Villaneuva de las Minas,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,"Gorsky et al.(1967, sheet 9)",
C,294,C2124,,42,N,-3,W,Europe,Spain,,Juarros,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,"Gorsky et al.(1967, sheet 9)",
C,295,C2125,,40,N,-2,W,Europe,Spain,,Motilla del Palancar,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,Petroconsultants(1977),
C,296,C2126,,42,N,1,E,Europe,Spain,,Noguera Ribogoranzana,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,Petroconsultants(1977),
C,297,C2127,,43,N,-2,W,Europe,Spain,,Irun,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,Petroconsultants(1977),
C,298,C2128,,41,N,3,E,Europe,Spain,,Jarama,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,Petroconsultants(1977),
C,299,C2129,,40,N,-2,W,Europe,Spain,,Henerejos,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,Petroconsultants(1977),
C,300,C2129.1,,43,N,-1,W,Europe,Spain,,Sallant de Gallego,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,Petroconsultants(1977),
C,301,C2130,,43,N,-7,W,Europe,Spain,,Bierzo Coalfield in northwestern Spain,Upper,Carboniferous,Pennsylvanian,Stephanian C,,Coals,,,"Wagner,Lemos de Sousa(1983)",
C,302,C2131,,42.5,N,1,E,Europe,Spain,,south-central Pyrenees,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,Malpas,,Nagtegaal(1969b),
C,303,C2132,,43,N,-4.75,W,Europe,Spain,,Guardo Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian A,,Coals,,,"Wagner,Fernandez-Garcia(1983)",
C,304,C2133,,39,N,-7,W,Europe,Spain,,Guadalcanal area,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,Broutin(1986),
C,305,C2133.1,,43,N,-6,W,Europe,Spain,,Oviedo region,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,San Tirso,,Martinez-Garcia(1991),
C,306,C2134,,51.5,N,-4,W,United Kingdom,South Wales,,,M - U,Carboniferous,Pennsylvanian,Westphanian and Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,307,C2135,,44,N,17,E,Europe,Former Yugoslavia,,Carpathian-Balkan montane belt in the Mlavsko-Pechskii coal basin? ,L- M - U?,Carboniferous,Pennsylvanian,,Upper Carboniferous,Coals,Mlavsko-Pechskii coal basin?,,Tsvetichanin(1976),
C,308,C2136,,44.5,N,21.5,E,Europe,Former Yugoslavia,,Mlava-Pek,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,309,C2137,,47,N,-62,W,N. America,Canada,,Gulf of Saint Lawrence,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,Grant(1994),
C,310,C2138,,46,N,-60,W,N. America,Canada,,Nova Scotia,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,"Hacquebard,Donaldson(1968);Hacquebard(1972);Petroconsultants(1977)",
C,311,C2139,,34,N,-114,W,N. America,United States,,Arizona,Upper,Carboniferous,Pennsylvanian,Gzelian,Virgilian,Coals,,,Beaumont et al.(1971),
C,312,C2140,,36,N,-94,W,N. America,United States,,Arkansas,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Haley(1960),
C,313,C2141,,34,N,-85,W,N. America,United States,,Georgia:northwestern Georgia,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,"Butts,Gildersleeve(1948)",
C,314,C2142,,38,N,-90,W,N. America,United States,,Illinois,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Cady(1952),
C,315,C2143,,39,N,-87,W,N. America,United States,,Indiana,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Spencer(1953),
C,316,C2144,,42,N,-92,W,N. America,United States,,Iowa,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Averitt(1949),
C,317,C2145,,38,N,-96,W,N. America,United States,,Kansas,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Abernathy et al.(1947),
C,318,C2146,,37,N,-85,W,N. America,United States,,Kentucky,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,McFarlan(1944),
C,319,C2147,,39,N,-79,W,N. America,United States,,Maryland,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Swartz(1922),
C,320,C2148,,34,N,-89,W,N. America,United States,,Mississippi:eastern Mississippi,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,subsurface coal,Bicker(1970),
C,321,C2149,,39,N,-94,W,N. America,United States,,Missouri,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Hinds(1913),
C,322,C2150,,42,N,-97,W,N. America,United States,,Nebraska:eastern Nebraska,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Pepperberg(1910),
C,323,C2151,,40,N,-95,W,N. America,United States,,"Nebraska:eastern Kansas,eastern Nebraska,southwestern Iowa, and adjacent Missouri",Upper,Carboniferous,Pennsylvanian,Gzelian,Virgilian,Coals,,,"Joeckel(1994,1995a)",
C,324,C2152,,35,N,-106,W,N. America,United States,,New Mexico:east side of the Estancia Basin,Upper,Carboniferous,Pennsylvanian,Gzelian,Virgilian,Coals,,,Beaumont et al.(1971),
C,325,C2152.1,,33,N,-106,W,N. America,United States,,New Mexico:Sacramento Mountians,Upper,Carboniferous,Pennsylvanian,,Orenburgian,Coals,,,Krainer et al.(2003),
C,326,C2153,,40,N,-82,W,N. America,United States,,Ohio,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,"Brant,DeLong(1960)",
C,327,C2154,,35,N,-97,W,N. America,United States,,Oklahoma,L- M - U?,Carboniferous,Pennsylvanian,,DiMichele(written comm.(1995) states that there are probably Stephanian coals in southwestern Oklahoma,Coals,,,Trumbull(1957),
C,328,C2155,,42,N,-78,W,N. America,United States,,Pennsylvania,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Asley(1928),see also Eggleston et al.(1999);Edmunds et al.(1999);Edmunds(1999b)
C,329,C2156,,42,N,-72,W,N. America,United States,,"Rhode Island:Narragansett Basin, and adjacent eastern Massachusetts",M - U,Carboniferous,Pennsylvanian,Westphanian and Stephanian,"see also Skehan et al.(1986), Westphalian and Stephanian",Coals,,,"Cameron, ed.(1979)",
C,330,C2157,,33,N,-98,W,N. America,United States,,Texas:northern Texas,Upper,Carboniferous,Pennsylvanian,late Stephanian C ,DiMichele(written comm.(1995) states that the coals are late Stephanian C ,Coals,,,Stenzel(1946),
C,331,C2158,,33,N,-98.75,W,N. America,United States,,Texas,Upper,Carboniferous,Pennsylvanian,Gzelian,Virgilian,Coals,Newcastle Coal Member,palynological data,"Dickey,Gupta(1980)",
C,332,C2159,,33,N,-99,W,N. America,United States,,Texas,Upper,Carboniferous,Pennsylvanian,Gzelian,Virgilian,Coals,Eddleman Coal,palynological data,Stone(1969),
C,333,C2160,,37,N,-81,W,N. America,United States,,Virginia:southwestern Virginia,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Brown et al.(1952),
C,334,C2161,,39,N,-81,W,N. America,United States,,West Virginia,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,Conemaugh Coals,,Joeckel(1995a),
C,335,C2162,,-33,S,-68,W,S. America,Argentinia,,"La Rioja,San Juan",L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Flores-Williams(1978),
C,336,C2163,,-45,S,-70,W,S. America,Argentinia,,"Mendoza, as well as from northern and south-central Patagonia",L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Flores-Williams(1978),
C,337,C2164,,-28,N,-70,W,S. America,Argentinia,,"La Negro and Rio Tambillos,La Rioja",L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Petroconsultants(1977),
C,338,C2165,,-30,S,-68,W,S. America,Argentinia,,Paganzo Basin,M - U,Carboniferous,Pennsylvanian,Westphanian-Stephanian,,Coals,,,Lopez-Gamundi et al.(1993),
C,339,C2166,,-5,S,-45,W,S. America,Brazil,,west side of the Parnaiba Basin,M - U,Carboniferous,Pennsylvanian,Westphanian-Stephanian,,Coals,Piaui,,Machado(1978),
C,340,C2167,,-15,S,-75,W,S. America,Peru,,,L- M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Olive(1978),
C,341,C2168,,-14,S,-76,W,S. America,Peru,,"Paraca,Ica",L- M - U?,Carboniferous,Pennsylvanian,,"""Carboniferous""",Coals,,,Petroconsultants(1977),
B,342,B2169,,41,N,79,E,Asia,China,,Tarim:Wushi,L- M - U?,Carboniferous,Pennsylvanian,,Late Carboniferous,Bauxites,,,Wang Zhen-ji(1990),
B,343,B2170,,39,N,78,E,Asia,China,,Tarim:Maigaiti,L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Kalawuyi,,Wang Zhen-ji(1990),
B,344,B2171,,40,N,85,E,Asia,China,,Tarim:Mt. Wushibei in Xinjiang,L- M - U?,Carboniferous,Pennsylvanian,,Carboniferous,Bauxites,,,Liu Chang-ling(1987),
B,345,B2172,,41.2,N,79.2,E,Asia,China,,"Tarim:Wushi,Xinjiang",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,"Kalasula,Aelihe",,"Liao Shi-fan,Liang Tong-rong(1991)",
B,346,B2173,,38,N,113.5,E,Asia,China,,N.China:Yangquan,L- M - U?,Carboniferous,Pennsylvanian,,Late Carboniferous,Bauxites,,,Liao Shi-fan(1991),
B,347,B2174,,35,N,113,E,Asia,China,,N.China:Gongxian,L- M - U?,Carboniferous,Pennsylvanian,,Late Carboniferous,Bauxites,,,Liao Shi-fan(1991),
B,348,B2175,,36.5,N,107.3,E,Asia,China,,"N.China:Huanxian,Gansu",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,The Gansu Regional Geology Team(1987),
B,349,B2176,,35.5,N,106.6,E,Asia,China,,"N.China:Pingliang,Gansu",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,The Gansu Regional Geology Team(1987),
B,350,B2177,,39.3,N,106.7,E,Asia,China,,N.China:Queergou,L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,Yuan et al.(1987),
B,351,B2178,,40.4,N,110,E,Asia,China,,"N.China:Dalate Banner,Neimongol",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,The Bureau of Geology and Mineral Resources of Neimongol Autonomous Region(1991),
B,352,B2179,,41.3,N,124,E,Asia,China,,"N.China:Benxi,Liaoning",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,The Bureau of Geology and Mineral Resources of Liaoning Province(1989),
B,353,B2180,,39.7,N,121.7,E,Asia,China,,"N.China:Fuzhou,Liaoning",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,The Bureau of Geology and Mineral Resources of Liaoning Province(1989),
B,354,B2181,,40.7,N,120.8,E,Asia,China,,"N.China:Jinxi,Lioaning",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,The Bureau of Geology and Mineral Resources of Liaoning Province(1989),
B,355,B2182,,41.2,N,119.3,E,Asia,China,,"N.China:Lingyuan,Liaoning",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,The Bureau of Geology and Mineral Resources of Liaoning Province(1989),
B,356,B2183,,45,N,3,E,Europe,France,,Massif Central,L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,,,Vetter(1964),
B,357,B2184,,44.5,N,2,E,Europe,France,,Decazeville,Upper,Carboniferous,Pennsylvanian,Stephanian,,Bauxites,,lateritic bauxite,"Bardossy,Aleva(1990, p. 97)",
B,358,B2185,,43,N,-4,W,Europe,Spain,,Cantabria,Upper,Carboniferous,Pennsylvanian,Stephanian,,Bauxites,,,"Savage,Kriest(1986)",
K,359,K2186,,37.8,N,112.3,E,Asia,China,,"N.China:Datong,Shanxi",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,Zhang et al.(1988),
K,360,K2187,,39.9,N,117,E,Asia,China,,"N.China:Sanhe,Hebei",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,Zhang et al.(1988),
K,361,K2188,,38.6,N,114.6,E,Asia,China,,"N.China:Quyang,Hebei",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,Zhang et al.(1988),
K,362,K2189,,36.8,N,118,E,Asia,China,,"N.China:Zibo,Shandong",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,Tao et al.(1984),
K,363,K2190,,34.8,N,117.4,E,Asia,China,,"N.China:Gaiwang,Shandong",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,Tao et al.(1984),
K,364,K2191,,35.8,N,117.6,E,Asia,China,,"N.China:Xinwen,Shandong",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,Tao et al.(1984),
K,365,K2192,,32.6,N,116.9,E,Asia,China,,"N.China:Huainan,Ahhui",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,Tao et al.(1984),
K,366,K2193,,41.3,N,124.1,E,Asia,China,,"N.China:Benxi,Liaoning",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,Tao et al.(1984),
K,367,K2194,,41,N,111.6,E,Asia,China,,"N.China:Daqingshan,Neimongol",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,Tao et al.(1984),
K,368,K2195,,39.9,N,111.6,E,Asia,China,,"N.China:Qingshuihe,Neimongol",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,Tao et al.(1984),
K,369,K2196,,35.2,N,106.8,E,Asia,China,,"N.China:Huating,Gansu",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,Tao et al.(1984),
K,370,K2197,,38.8,N,101.1,E,Asia,China,,"N.China:Shandan,Gansu",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,Tao et al.(1984),
K,371,K2198,,36.5,N,104.6,E,Asia,China,,"N.China:Jingyuan,Gansu",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,Tao et al.(1984),
K,372,K2199,,38.9,N,106.5,E,Asia,China,,"N.China:Pingluo,Ningxia",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Taiyuan,,Tao et al.(1984),
K,373,K2200,,65,N,95,E,Asia,C. I. S.(frm USSR),,Tunguska,Upper,Carboniferous,Pennsylvanian,Sephanian B and C,,Bauxites,,tonstein,Hoehne(1964),
K,374,K2201,,56,N,84,E,Asia,C. I. S.(frm USSR),,Kuznetsk Basin,Upper,Carboniferous,Pennsylvanian,Stephanian,,Bauxites,,,Burger(1978-1980),
K,375,K2202,,42,N,48,E,Asia,C. I. S.(frm USSR),,Donetz Basin,L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,,and other Soviet tonsteins with their kaolinite,"Zarisky(1971,1985)",
K,376,K2202.1,,45,N,38,E,Asia,C. I. S.(frm USSR),,Kuban,M - U,Carboniferous,Pennsylvanian,Westphalian B into Stephanian A,,Bauxites,,,Hoehne(1964),
K,377,K2203,,42,N,48,E,Asia,C. I. S.(frm USSR),,Donetz ,L- M - U,Carboniferous,Pennsylvanian,Namurian B through Stephanian C,,Bauxites,,,Hoehne(1964),
K,378,K2204,,49,N,13,E,Europe,Czech Republic,,Plzen region,Middle,Carboniferous,Pennsylvanian,Westphalian,"see also Kuzvart,Neuzil(1972), Westphalian ",Bauxites,,,Kuzvant(1968),
K,379,K2205,,49,N,7,E,Europe,France,,Adamswiller?,L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,,"abundant kaolinite,associated with coals in the Adamswiller? borehole",Dunoyer de Segonzac(1969),
K,380,K2206,,51,N,13,E,Europe,Germany,,Zwickau-Olsnitz area,,,,,,Bauxites,pre-Pennsylvanian basement,kaolinitic weathering of thepre-Pennsylvanian basement,"Storr(1975, p. 33)",
K,381,K2207,,51,N,13,E,Europe,Germany,,east German coal basins,L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,East German coal basins,kaolinite-rich tonsteins ,"Storr(1975, p.52)",
K,382,K2208,,49,N,7,E,Europe,Germany,,Saar,Upper,Carboniferous,Pennsylvanian,Stephanian A,,Bauxites,,,"Hess,Lippolt(1986)",
K,383,K2209,,48.75,N,8,E,Europe,Germany,,Baden-Baden,Upper,Carboniferous,Pennsylvanian,Stephanian C,,Bauxites,,,"Hess,Lippolt(1986)",
K,384,K2209.1,,49,N,7,E,Europe,Germany,,Saar-Lorraine Basin,Upper,Carboniferous,Pennsylvanian,Stephanian,,Bauxites,,kaolinitic tonsteins,"Burger,Wolf(1989)",
K,385,K2210,,42.5,N,1,E,Europe,Spain,,Erill Castell,Upper,Carboniferous,Pennsylvanian,Stephanian?,,Bauxites,Erill Castell volcanics and the overlying Malpas Fm,,Nagtegaal(1969b),
K,386,K2211,,39,N,-4,W,Europe,Spain,,"Puertollano Basin,Cuidad Real",Upper,Carboniferous,Pennsylvanian,Stephanian B,,Bauxites,,kaolinitic tonsteins,"Kralik,Pesek(1985)",
K,387,K2211.1,,43,N,-5,W,Europe,Spain,,Sabero coalfield,L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,,kaolinitic tonsteins of volcanic orgin,Knight et al.(2000),
K,388,K2212,,53,N,-3,W,United Kingdom,Engalnd & Wales,,"Midlands and Northern England, and in Wales",L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,,,Perrin(1971),
K,389,K2213,,53,N,-1,W,United Kingdom,Engalnd & Wales,,East Midlands,L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,,kaolinite and kaolinitic tonsteins,Strauss(1971),
K,390,K2213.1,,39.5,N,-79,W,N. America,United States,,Maryland,L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,,fire clays,Watts et al.(1922),
K,391,K2214,,39,N,-91,W,N. America,United States,,Missouri:east-central Missouri,L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,,sedimentary kaolinite,"Murray,Patterson(1975)",see also McQueen(1943)
K,392,K2215,,37,N,-92,W,N. America,United States,,Missouri:Ozarks,L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,,sedimentary kaolinite,"Murray,Patterson(1975)",see also McQueen(1943)
K,393,K2216,,33.5,N,-98,W,N. America,United States,,Texas: Jack County,Upper,Carboniferous,Pennsylvanian,Gzelian,Virgilian,Bauxites,,kaolinite-rich claysin nonmarine beds,DiMichele(written comm.(1995),
K,394,K2217,,39,N,-81,W,N. America,United States,,West Virginia:northern West Virginia,L- M - U?,Carboniferous,Pennsylvanian,,,Bauxites,Monogahela Group,fire clays,Donaldson et al.(1979),
K,395,K2217.1,,-30,S,-68,W,S. America,Argentinia,,Paganzo Basin,Upper,Carboniferous,Pennsylvanian,Stephanian,,Bauxites,,,Lopez-Gamundi et al.(1998),
L,396,L2218,,53,N,7.5,E,Europe,Germany,,northwestern Germany,M - U,Carboniferous,Pennsylvanian,Westphalian (D) and Stephanian,,Lateritic Soils,,"ferrasols,emphasizes the regional interlaying of the ferrasols with calcretes","Selter(1989, Fig. 8)",
