LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Series,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
K,425,K6344,,37,N,-89,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,426,K6345,,34,N,-90,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,427,K6346,,33,N,-89,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,428,K6347,,37,N,-90,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,429,K6348,,46,N,-113,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,430,K6350,,44,N,-123,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,431,K6351,,44.5,N,-120,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,432,K6351.1,,44,N,-102,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,433,K6351.2,,33.5,N,-82,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,434,K6352,,32,N,-95,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,435,K6353,,31,N,-96,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,436,K6354,,47,N,-122,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,437,K6355,,46,N,-122,W,North America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
K,438,K6356,,9,N,-70.5,W,South America,,,,,Paleogene,Eocene,,,Kaolinites,,,,
L,439,L6357,,23,N,6,E,Africa,,,,,Paleogene,Eocene,,,Lateritic Paleosol,,,,
L,440,L6358,,13,N,5,E,Africa,,,,,Paleogene,Eocene,,,Lateritic Paleosol,,,,
L,441,L6359,,10,N,9,E,Africa,,,,,Paleogene,Eocene,,,Lateritic Paleosol,,,,
L,442,L6360,,15,N,-16,W,Africa,,,,,Paleogene,Eocene,,,Lateritic Paleosol,,,,
L,443,L6361,,-34,S,138,E,Australia,,,,,Paleogene,Eocene,,,Lateritic Paleosol,,,,
L,444,L6362,,64,N,-13,W,Europe,,,,,Paleogene,Eocene,,,Lateritic Paleosol,,,,
L,445,L6363,,43,N,-103,W,North America,,,,,Paleogene,Eocene,,,Lateritic Paleosol,,,,
PA,446,Pa6364,,47,N,80,E,Asia,,,,,Paleogene,Eocene,,,Palms,,,,
PA,447,Pa6366,,33,N,133,E,Asia,,,,,Paleogene,Eocene,,,Palms,,,,
PA,448,Pa6367,,46,N,30,E,Europe,,,,,Paleogene,Eocene,,,Palms,,,,
PA,449,Pa6368,,51.3,N,12,E,Europe,,,,,Paleogene,Eocene,,,Palms,,,,
PA,450,Pa6368.1,,50,N,9,E,Europe,,,,,Paleogene,Eocene,,,Palms,,,,
PA,451,Pa6369,,49,N,120,E,North America,,,,,Paleogene,Eocene,,,Palms,,,,
PA,452,Pa6370,,61,N,-147,W,North America,,,,,Paleogene,Eocene,,,Palms,,,,
PA,453,Pa6371,,57,N,-133.5,W,North America,,,,,Paleogene,Eocene,,,Palms,,,,
PA,454,Pa6372,,45,N,-111,W,North America,,,,,Paleogene,Eocene,,,Palms,,,,
PA,455,Pa6372.1,,47,N,-121,W,North America,,,,,Paleogene,Eocene,,,Mangroves,,,,
M,456,M6373,,-39,S,148,E,Australia,,,,,Paleogene,Eocene,,,Mangroves,,,,
M,457,M5656,,-34,S,116,E,Australia,,,,,Paleogene,Eocene,,,Mangroves,,,,
M,458,M6374,,49,N,20,E,Europe,,,,,Paleogene,Eocene,,,Mangroves,,,,
M,459,M6375,,50.5,N,30.5,E,Europe,,,,,Paleogene,Eocene,,,Mangroves,,,,
M,460,M6376,,51,N,0,,Europe,,,,,Paleogene,Eocene,,,Mangroves,,,,
M,461,M6376.1,,-40,S,174,E,New Zealand,,,,,Paleogene,Eocene,,,Mangroves,,,,
M,462,M6376.2,,-44,S,172.5,E,New Zealand,,,,,Paleogene,Eocene,,,Mangroves,,,,
M,463,M6377,,-30.5,S,88,E,Ninetyeast Ridge,,,,,Paleogene,Eocene,,,Mangroves,,,,
CR,464,Cr6379.1,,-78,S,164,E,Antartica,,,,,Paleogene,Eocene,,,Crocodilians,,,,
CR,465,Cr6379 ,,45,N,118,E,Asia,,,,,Paleogene,Eocene,,,Crocodilians,,,,
CR,466,Cr6379.1,,49,N,84,E,Asia,,,,,Paleogene,Eocene,,,Crocodilians,,,,
CR,467,Cr6379.2,,-27.5,S,153,E,Australia,,,,,Paleogene,Eocene,,,Crocodilians,,,,
CR,468,Cr6380,,51,N,1,E,Europe,,,,,Paleogene,Eocene,,,Crocodilians,,,,
CR,469,Cr6380.1,,44.9,N,-108.25,W,North America,,,,,Paleogene,Eocene,,,Crocodilians,,,,
CR,470,Cr6380.2,,-44,S,-69,W,South America,,,,,Paleogene,Eocene,,,Crocodilians,,,,
