LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
E,71,E4443,,26,N,-100.5,W,North America,Mexico,,"Nuevo Leon & adjacent States:Sierra del Fraille,Nuevo Leone",Upper,Jurassic,Oxfordian,,Evaporites,,,Lopez-Oliva(1991)
E,72,E4443.4,,23.8,N,-99.2,W,North America,Mexico,,Tamaulipas,Upper,Jurassic,,,Evaporites,La Joya,,Barboza-Gudino et al.(1999)
E,73,E4443.5,,28.5,N,-100,W,North America,United States,,,L-M-U?,Jurassic,,,Evaporites,,,Salvador(1991)
E,74,E4443.6,,33,N,-95,W,North America,United States,,,L-M-U?,Jurassic,,,Evaporites,,,Salvador(1991)
E,75,E4443.7,,30,N,-85,W,North America,United States,,,L-M-U?,Jurassic,,,Evaporites,,,Salvador(1991)
E,76,E4443.8,,30,N,-85,W,North America,United States,,,L-M-U?,Jurassic,,,Evaporites,,,Salvador(1991)
E,77,E4443.9,,27,N,-85,W,North America,United States,,,L-M-U?,Jurassic,,,Evaporites,,,Salvador(1991)
E,78,E4444,,31,N,-87,W,North America,United States,,Alabama,Upper,Jurassic,,,Evaporites,Buckner,,Lowenstein(1987)
E,79,E4444.1,,30.5,N,-88,W,North America,United States,,Alabama,Upper,Jurassic,Oxfordian(Kimmeridgian),,Evaporites,"Louann Salt and Smackover Frms,(Buckner Anhydrite Member) ",,Tolson et al.(1983)
E,80,E4445,,33.5,N,-93,W,North America,United States,,Arkansas,Upper,Jurassic,,,Evaporites,Buckner,,Johnson et al.(1989),
E,81,E4446,,28,N,78,E,North America,United States,,Blake Plateau,Upper,Jurassic,,,Evaporites,,,Sheridan et al.(1981),
E,82,E4448,,-38,N,-108,W,North America,United States,,Colorado:central Rocky Mountian region,Upper,Jurassic,,,Evaporites,,,"Kocurek,Dott(1983)",
E,83,E4449,,37,N,-109,W,North America,United States,,Colorado,L-M-U?,Jurassic,,,Evaporites,Brushy Basin Member of the Morrison Frm,clinoptilolite beds,"Hansley,Sheppard(1993)",
E,84,E4450,,38,N,-105,W,North America,United States,,Colorado,Upper,Jurassic,,,Evaporites,,,McKee et al.(1956),
E,85,E4451,,27.5,N,-92.5,W,North America,United States,,"Gulf Coast Region:mid-Gulf,Sigsbee Deep region",M  - U,Jurassic,,,Evaporites,,pollen derived from a salt core,"Kirkland,Gerhard(1971)",
E,86,E4451.1,,42,N,-95,W,North America,United States,,Iowa,Upper,Jurassic,,,Evaporites,,,"Wanless,Shideler(1975)",
